Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,Instrument,st_dev,no_days
20/05/2010,1110,1116.5,1067.25,1070,4373681,2728055,Future,CME,USD,0.25,12.5,50,55500,ES1 Index,33.6922,3197
21/05/2010,1069.25,1088.75,1051.25,1084.5,4023957,2604744,Future,CME,USD,0.25,12.5,50,53500,ES1 Index,37.5014,3198
24/05/2010,1085.5,1088.75,1070,1071,2225286,2651323,Future,CME,USD,0.25,12.5,50,54225,ES1 Index,38.3906,3199
25/05/2010,1069.5,1074.75,1036.75,1073,3431574,2656785,Future,CME,USD,0.25,12.5,50,53550,ES1 Index,41.324,3200
26/05/2010,1072.5,1089.5,1060.5,1061.25,2925947,2692123,Future,CME,USD,0.25,12.5,50,53650,ES1 Index,42.5114,3201
27/05/2010,1060,1103,1055.5,1101,2929237,2645964,Future,CME,USD,0.25,12.5,50,53062.5,ES1 Index,42.3303,3202
28/05/2010,1100.25,1106.75,1083.25,1088.5,2367380,2642268,Future,CME,USD,0.25,12.5,50,55050,ES1 Index,40.5698,3203
01/06/2010,1088.5,1096,1068.5,1069.5,2592122,2713752,Future,CME,USD,0.25,12.5,50,54425,ES1 Index,37.0692,3204
02/06/2010,1069.25,1098.25,1067.25,1096.75,2214865,2694730,Future,CME,USD,0.25,12.5,50,53475,ES1 Index,36.2352,3205
03/06/2010,1097,1105.25,1090.75,1103.5,2031604,2657930,Future,CME,USD,0.25,12.5,50,54837.5,ES1 Index,34.1986,3206
04/06/2010,1104,1107.75,1059.25,1066,3210481,2750025,Future,CME,USD,0.25,12.5,50,55175,ES1 Index,34.072,3207
07/06/2010,1064,1070.75,1046,1048,2390486,2771249,Future,CME,USD,0.25,12.5,50,53300,ES1 Index,35.4372,3208
08/06/2010,1048.25,1063.25,1041.25,1059.25,3399280,2736063,Future,CME,USD,0.25,12.5,50,52400,ES1 Index,35.6313,3209
09/06/2010,1059,1077.75,1051.25,1055.5,2970184,2561641,Future,CME,USD,0.25,12.5,50,52962.5,ES1 Index,34.5031,3210
10/06/2010,1055,1087.75,1052.25,1083.75,2420258,2062621,Future,CME,USD,0.25,12.5,50,52775,ES1 Index,30.6062,3211
11/06/2010,1084,1092.25,1074.5,1089.25,1167326,1825074,Future,CME,USD,0.25,12.5,50,54187.5,ES1 Index,25.9385,3212
14/06/2010,1090.5,1106,1088.75,1090.5,887308,1482925,Future,CME,USD,0.25,12.5,50,54462.5,ES1 Index,23.0516,3213
15/06/2010,1090.25,1115.75,1088.5,1113.5,795131,1223025,Future,CME,USD,0.25,12.5,50,54525,ES1 Index,19.5779,3214
16/06/2010,1113.5,1119,1104.25,1114,589440,1085763,Future,CME,USD,0.25,12.5,50,55675,ES1 Index,19.0462,3215
17/06/2010,1114,1122.5,1105.5,1116.25,469613,924038,Future,CME,USD,0.25,12.5,50,55700,ES1 Index,19.4058,3216
18/06/2010,1116,1119,1113,1118.83,58546,#N/A N/A,Future,CME,USD,0.25,12.5,50,55812.5,ES1 Index,20.8017,3217
21/06/2010,1116,1129.5,1103.25,1110.5,2160771,2571881,Future,CME,USD,0.25,12.5,50,55941.5,ES1 Index,22.335,3218
22/06/2010,1110.5,1117,1089.5,1090.5,2285497,2601822,Future,CME,USD,0.25,12.5,50,55525,ES1 Index,22.7712,3219
23/06/2010,1090.75,1097.75,1080.25,1087.5,2234836,2592658,Future,CME,USD,0.25,12.5,50,54525,ES1 Index,22.5128,3220
24/06/2010,1086.5,1091,1066.5,1070.5,2548207,2657033,Future,CME,USD,0.25,12.5,50,54375,ES1 Index,21.5501,3221
25/06/2010,1070.25,1079.5,1062.75,1074.75,2448151,2687382,Future,CME,USD,0.25,12.5,50,53525,ES1 Index,21.7891,3222
28/06/2010,1074.25,1079.75,1066.5,1071,1686715,2679807,Future,CME,USD,0.25,12.5,50,53737.5,ES1 Index,21.9991,3223
29/06/2010,1070.5,1074.75,1030.25,1035.25,3104749,2742306,Future,CME,USD,0.25,12.5,50,53550,ES1 Index,21.9343,3224
30/06/2010,1035.25,1044.5,1023,1026.5,2620502,2762700,Future,CME,USD,0.25,12.5,50,51762.5,ES1 Index,24.8196,3225
01/07/2010,1024.5,1029.75,1006,1021.75,3343250,2828763,Future,CME,USD,0.25,12.5,50,51325,ES1 Index,27.6094,3226
02/07/2010,1022.25,1032.5,1010.75,1014.25,2134035,2825204,Future,CME,USD,0.25,12.5,50,51087.5,ES1 Index,30.5698,3227
06/07/2010,1015,1038.5,1002.75,1024.25,2431442,2863819,Future,CME,USD,0.25,12.5,50,50712.5,ES1 Index,33.2565,3228
07/07/2010,1024,1059.75,1016.25,1059.25,2555689,2834603,Future,CME,USD,0.25,12.5,50,51212.5,ES1 Index,35.1492,3229
08/07/2010,1058.75,1068.5,1054,1067,2098747,2775844,Future,CME,USD,0.25,12.5,50,52962.5,ES1 Index,35.0492,3230
09/07/2010,1066.75,1075,1063.25,1072.5,1421564,2747468,Future,CME,USD,0.25,12.5,50,53350,ES1 Index,35.0095,3231
12/07/2010,1071.5,1077.25,1065.5,1076.5,1380636,2782993,Future,CME,USD,0.25,12.5,50,53625,ES1 Index,34.7995,3232
13/07/2010,1076,1096,1073,1089.75,2000432,2800205,Future,CME,USD,0.25,12.5,50,53825,ES1 Index,34.5458,3233
14/07/2010,1095,1099,1083.5,1091,1940692,2770538,Future,CME,USD,0.25,12.5,50,54487.5,ES1 Index,33.3633,3234
15/07/2010,1091.25,1099.25,1076.25,1090.5,2416608,2773274,Future,CME,USD,0.25,12.5,50,54550,ES1 Index,32.093,3235
16/07/2010,1090.5,1094.75,1059,1063,2499790,2756881,Future,CME,USD,0.25,12.5,50,54525,ES1 Index,30.5074,3236
19/07/2010,1061.75,1071,1057,1063.75,1734088,2785149,Future,CME,USD,0.25,12.5,50,53150,ES1 Index,27.9189,3237
20/07/2010,1063.25,1080.75,1050.75,1080,2275326,2796302,Future,CME,USD,0.25,12.5,50,53187.5,ES1 Index,25.661,3238
21/07/2010,1079.5,1087.75,1061,1064,2436304,2791287,Future,CME,USD,0.25,12.5,50,54000,ES1 Index,25.1346,3239
22/07/2010,1063.25,1094.5,1061.25,1087.75,2178892,2775061,Future,CME,USD,0.25,12.5,50,53200,ES1 Index,24.3796,3240
23/07/2010,1087.25,1101.5,1084,1100.5,2091081,2770900,Future,CME,USD,0.25,12.5,50,54387.5,ES1 Index,25.0717,3241
26/07/2010,1101.25,1111.75,1097,1109.5,1539071,2745169,Future,CME,USD,0.25,12.5,50,55025,ES1 Index,26.4718,3242
27/07/2010,1109.25,1118.75,1106,1111,1822245,2758792,Future,CME,USD,0.25,12.5,50,55475,ES1 Index,28.5071,3243
28/07/2010,1110.5,1115.75,1099.25,1102,1641500,2746022,Future,CME,USD,0.25,12.5,50,55550,ES1 Index,29.3833,3244
29/07/2010,1102.5,1113,1088.75,1097,2247428,2761379,Future,CME,USD,0.25,12.5,50,55100,ES1 Index,28.3917,3245
30/07/2010,1096.25,1103.5,1083.5,1098.25,2133582,2709258,Future,CME,USD,0.25,12.5,50,54850,ES1 Index,25.982,3246
02/08/2010,1104.5,1124.25,1101.75,1121.75,1611264,2730487,Future,CME,USD,0.25,12.5,50,54912.5,ES1 Index,21.4597,3247
03/08/2010,1121.75,1122.75,1113.25,1118.25,1493524,2716644,Future,CME,USD,0.25,12.5,50,56087.5,ES1 Index,18.4718,3248
04/08/2010,1118,1126,1112.25,1124.5,1591800,2699304,Future,CME,USD,0.25,12.5,50,55912.5,ES1 Index,18.5812,3249
05/08/2010,1124.75,1127.75,1115.5,1123.5,1331274,2710663,Future,CME,USD,0.25,12.5,50,56225,ES1 Index,19.3481,3250
06/08/2010,1123.5,1127,1103.75,1119.5,2177263,2713680,Future,CME,USD,0.25,12.5,50,56175,ES1 Index,19.9178,3251
09/08/2010,1120,1126.75,1116.5,1125.5,998906,2717711,Future,CME,USD,0.25,12.5,50,55975,ES1 Index,20.0937,3252
10/08/2010,1125.25,1125.75,1108.25,1119.75,2030147,2716708,Future,CME,USD,0.25,12.5,50,56275,ES1 Index,20.9669,3253
11/08/2010,1119.25,1119.75,1084.5,1085,2638633,2747067,Future,CME,USD,0.25,12.5,50,55987.5,ES1 Index,21.3503,3254
12/08/2010,1085,1087.5,1070.5,1079.25,2180592,2746057,Future,CME,USD,0.25,12.5,50,54250,ES1 Index,21.5378,3255
13/08/2010,1079.5,1089,1072.5,1076,1479393,2726008,Future,CME,USD,0.25,12.5,50,53962.5,ES1 Index,20.2384,3256
16/08/2010,1077.5,1081.5,1066.25,1077,1609731,2765067,Future,CME,USD,0.25,12.5,50,53800,ES1 Index,19.1298,3257
17/08/2010,1077.25,1098.5,1074.5,1089,1779783,2787274,Future,CME,USD,0.25,12.5,50,53850,ES1 Index,19.335,3258
18/08/2010,1089,1098.5,1083.75,1086.75,1808554,2752050,Future,CME,USD,0.25,12.5,50,54450,ES1 Index,17.3462,3259
19/08/2010,1087,1095,1068.5,1071.25,2435373,2815775,Future,CME,USD,0.25,12.5,50,54337.5,ES1 Index,17.3978,3260
20/08/2010,1070.75,1076,1061.75,1070.25,1806478,2792043,Future,CME,USD,0.25,12.5,50,53562.5,ES1 Index,18.8954,3261
23/08/2010,1070,1080.25,1064.25,1065.5,1552340,2822978,Future,CME,USD,0.25,12.5,50,53512.5,ES1 Index,20.1162,3262
24/08/2010,1065.5,1065.75,1044,1049.75,2463456,2879240,Future,CME,USD,0.25,12.5,50,53275,ES1 Index,21.3732,3263
25/08/2010,1050,1057.75,1037,1054.5,2469673,2880019,Future,CME,USD,0.25,12.5,50,52487.5,ES1 Index,23.9502,3264
26/08/2010,1055.25,1061.75,1043,1044.75,1990651,2917867,Future,CME,USD,0.25,12.5,50,52725,ES1 Index,25.6405,3265
27/08/2010,1043.75,1064.5,1037.25,1063.75,2540909,2919615,Future,CME,USD,0.25,12.5,50,52237.5,ES1 Index,27.8064,3266
30/08/2010,1064.5,1072.75,1044.5,1045,1486076,2930569,Future,CME,USD,0.25,12.5,50,53187.5,ES1 Index,27.255,3267
31/08/2010,1045,1054.25,1037.5,1048.25,2516451,2964455,Future,CME,USD,0.25,12.5,50,52250,ES1 Index,27.6935,3268
01/09/2010,1051.75,1082.5,1050.75,1081.75,2356116,2901867,Future,CME,USD,0.25,12.5,50,52412.5,ES1 Index,26.8037,3269
02/09/2010,1081.5,1090.5,1076.5,1089.5,1601762,2875870,Future,CME,USD,0.25,12.5,50,54087.5,ES1 Index,24.5378,3270
03/09/2010,1089.75,1104.5,1086.25,1103.5,2011872,2850566,Future,CME,USD,0.25,12.5,50,54475,ES1 Index,22.4936,3271
07/09/2010,1103.75,1107.25,1089.75,1091.25,1742935,2803647,Future,CME,USD,0.25,12.5,50,55175,ES1 Index,20.1908,3272
08/09/2010,1091.5,1103,1086.25,1099.25,2001331,2602936,Future,CME,USD,0.25,12.5,50,54562.5,ES1 Index,17.4536,3273
09/09/2010,1099.25,1112,1096.75,1102.5,1612227,2246071,Future,CME,USD,0.25,12.5,50,54962.5,ES1 Index,18.3184,3274
10/09/2010,1103,1110.5,1100.5,1109.75,890439,1863017,Future,CME,USD,0.25,12.5,50,55125,ES1 Index,19.5003,3275
13/09/2010,1112.5,1124,1112,1121.25,891528,1547198,Future,CME,USD,0.25,12.5,50,55487.5,ES1 Index,21.1429,3276
14/09/2010,1120.75,1127.5,1115,1120.75,636121,1332089,Future,CME,USD,0.25,12.5,50,56062.5,ES1 Index,23.5625,3277
15/09/2010,1120.75,1126.5,1114,1125.75,536325,1125297,Future,CME,USD,0.25,12.5,50,56037.5,ES1 Index,25.4171,3278
16/09/2010,1126.25,1129,1118,1127.75,375122,1019389,Future,CME,USD,0.25,12.5,50,56287.5,ES1 Index,27.4864,3279
17/09/2010,1128,1137.75,1127.75,1133,74961,#N/A N/A,Future,CME,USD,0.25,12.5,50,56387.5,ES1 Index,29.2566,3280
20/09/2010,1118.5,1140.25,1117,1136.5,1787300,2432315,Future,CME,USD,0.25,12.5,50,56650,ES1 Index,30.991,3281
21/09/2010,1136.5,1144,1130.25,1134.75,2079142,2416981,Future,CME,USD,0.25,12.5,50,56825,ES1 Index,32.3415,3282
22/09/2010,1135,1140.25,1126.5,1129.75,1952141,2514158,Future,CME,USD,0.25,12.5,50,56737.5,ES1 Index,32.0462,3283
23/09/2010,1130,1134.5,1117.25,1120.5,2183277,2515427,Future,CME,USD,0.25,12.5,50,56487.5,ES1 Index,31.2061,3284
24/09/2010,1120.5,1144.5,1118.5,1143.25,1841773,2561544,Future,CME,USD,0.25,12.5,50,56025,ES1 Index,28.4065,3285
27/09/2010,1144,1149.75,1137,1137.75,1342389,2557181,Future,CME,USD,0.25,12.5,50,57162.5,ES1 Index,27.9299,3286
28/09/2010,1137.75,1146,1127.25,1141.75,2302685,2566485,Future,CME,USD,0.25,12.5,50,56887.5,ES1 Index,24.0226,3287
29/09/2010,1141.75,1146.75,1135.5,1141,1854883,2582239,Future,CME,USD,0.25,12.5,50,57087.5,ES1 Index,18.9524,3288
30/09/2010,1141,1153.5,1131.25,1136.75,2822726,2536476,Future,CME,USD,0.25,12.5,50,57050,ES1 Index,17.3912,3289
01/10/2010,1135.75,1146.5,1134.5,1142.25,2065971,2546627,Future,CME,USD,0.25,12.5,50,56837.5,ES1 Index,15.8645,3290
04/10/2010,1143.25,1144,1127,1134.75,1847307,2569442,Future,CME,USD,0.25,12.5,50,57112.5,ES1 Index,15.5653,3291
05/10/2010,1134.75,1158.75,1132.75,1154.75,2202180,2638930,Future,CME,USD,0.25,12.5,50,56737.5,ES1 Index,13.1731,3292
06/10/2010,1155,1160,1151,1155.75,1720880,2623535,Future,CME,USD,0.25,12.5,50,57737.5,ES1 Index,12.4934,3293
07/10/2010,1155.75,1163.75,1147.25,1156.5,1988384,2625005,Future,CME,USD,0.25,12.5,50,57787.5,ES1 Index,11.6184,3294
08/10/2010,1156.5,1164,1145.5,1160.5,1963670,2627827,Future,CME,USD,0.25,12.5,50,57825,ES1 Index,11.1164,3295
11/10/2010,1161.5,1165,1157.75,1162.25,1005696,2640554,Future,CME,USD,0.25,12.5,50,58025,ES1 Index,11.7439,3296
12/10/2010,1162.5,1169,1151.75,1164.5,1908021,2646446,Future,CME,USD,0.25,12.5,50,58112.5,ES1 Index,12.0901,3297
13/10/2010,1165.25,1181,1164.25,1174.25,2151277,2723060,Future,CME,USD,0.25,12.5,50,58225,ES1 Index,12.6645,3298
14/10/2010,1174.75,1180.75,1162.5,1173.5,2400134,2711338,Future,CME,USD,0.25,12.5,50,58712.5,ES1 Index,14.0078,3299
15/10/2010,1174,1180,1163,1175,2639031,2675728,Future,CME,USD,0.25,12.5,50,58675,ES1 Index,15.0746,3300
18/10/2010,1174.25,1182.25,1164.75,1178.25,1463358,2688392,Future,CME,USD,0.25,12.5,50,58750,ES1 Index,16.0791,3301
19/10/2010,1178.75,1179.5,1155.5,1163.75,3055906,2681018,Future,CME,USD,0.25,12.5,50,58912.5,ES1 Index,16.9438,3302
20/10/2010,1164,1180,1160.5,1174.75,2287491,2707547,Future,CME,USD,0.25,12.5,50,58187.5,ES1 Index,16.275,3303
21/10/2010,1174.75,1186.25,1167.25,1175.75,2407311,2689222,Future,CME,USD,0.25,12.5,50,58737.5,ES1 Index,14.8559,3304
22/10/2010,1175.25,1181.5,1173.25,1180.75,1204824,2671093,Future,CME,USD,0.25,12.5,50,58787.5,ES1 Index,15.1284,3305
25/10/2010,1180.75,1193,1180.5,1182.75,1752512,2679509,Future,CME,USD,0.25,12.5,50,59037.5,ES1 Index,15.1326,3306
26/10/2010,1182,1184.25,1174,1182.75,1743843,2686156,Future,CME,USD,0.25,12.5,50,59137.5,ES1 Index,15.2549,3307
27/10/2010,1183.25,1186.25,1167.75,1178.75,2241130,2690222,Future,CME,USD,0.25,12.5,50,59137.5,ES1 Index,14.9885,3308
28/10/2010,1178.5,1187.5,1173.5,1179.25,2014979,2668557,Future,CME,USD,0.25,12.5,50,58937.5,ES1 Index,13.6753,3309
29/10/2010,1179.25,1182.5,1172,1179.75,1751544,2671762,Future,CME,USD,0.25,12.5,50,58962.5,ES1 Index,12.5555,3310
01/11/2010,1180.5,1192.75,1173.75,1183,2027182,2670465,Future,CME,USD,0.25,12.5,50,58987.5,ES1 Index,9.6762,3311
02/11/2010,1182.75,1193.5,1180.75,1192.75,1573659,2694988,Future,CME,USD,0.25,12.5,50,59150,ES1 Index,9.1587,3312
03/11/2010,1192.75,1198,1179.5,1197.25,2360503,2683550,Future,CME,USD,0.25,12.5,50,59637.5,ES1 Index,9.2819,3313
04/11/2010,1197.5,1218.75,1195.25,1218.5,2299798,2748912,Future,CME,USD,0.25,12.5,50,59862.5,ES1 Index,9.5539,3314
05/11/2010,1218.25,1224.5,1212.5,1222,2101279,2735053,Future,CME,USD,0.25,12.5,50,60925,ES1 Index,12.7743,3315
08/11/2010,1220.5,1222.25,1214.75,1220,1511467,2809190,Future,CME,USD,0.25,12.5,50,61100,ES1 Index,15.3008,3316
09/11/2010,1219.25,1224.75,1206.25,1211,2319633,2778956,Future,CME,USD,0.25,12.5,50,61000,ES1 Index,16.7949,3317
10/11/2010,1210.5,1217,1201.75,1214,2481333,2797314,Future,CME,USD,0.25,12.5,50,60550,ES1 Index,17.4768,3318
11/11/2010,1213.5,1213.75,1202,1211,1775665,2806244,Future,CME,USD,0.25,12.5,50,60700,ES1 Index,18.0862,3319
12/11/2010,1210.5,1211.75,1191.5,1195.5,2766115,2812753,Future,CME,USD,0.25,12.5,50,60550,ES1 Index,18.3118,3320
15/11/2010,1195.5,1205.75,1192.5,1195.75,2070996,2827290,Future,CME,USD,0.25,12.5,50,59775,ES1 Index,18.0231,3321
16/11/2010,1195.25,1195.25,1171,1174.75,3168883,2831177,Future,CME,USD,0.25,12.5,50,59787.5,ES1 Index,16.596,3322
17/11/2010,1175.75,1182,1173.25,1177.5,2017449,2779026,Future,CME,USD,0.25,12.5,50,58737.5,ES1 Index,16.596,3323
18/11/2010,1177.75,1199,1177,1197.75,2067180,2808354,Future,CME,USD,0.25,12.5,50,58875,ES1 Index,16.4907,3324
19/11/2010,1197.5,1200,1187.5,1198.25,1732259,2794626,Future,CME,USD,0.25,12.5,50,59887.5,ES1 Index,16.1565,3325
22/11/2010,1202.75,1206,1182.5,1198,2209898,2773910,Future,CME,USD,0.25,12.5,50,59912.5,ES1 Index,15.8671,3326
23/11/2010,1197,1197.75,1174.75,1178.25,2453310,2778957,Future,CME,USD,0.25,12.5,50,59900,ES1 Index,15.5262,3327
24/11/2010,1178,1197.5,1175.5,1196.5,1818843,2782893,Future,CME,USD,0.25,12.5,50,58912.5,ES1 Index,15.5594,3328
26/11/2010,1195.75,1200.5,1182.5,1183.25,963332,2773708,Future,CME,USD,0.25,12.5,50,59825,ES1 Index,14.9536,3329
29/11/2010,1188.5,1193.75,1172.25,1186.5,2491942,2771661,Future,CME,USD,0.25,12.5,50,59162.5,ES1 Index,14.7366,3330
30/11/2010,1186.5,1188.25,1173,1179.5,3086086,2792037,Future,CME,USD,0.25,12.5,50,59325,ES1 Index,14.5574,3331
01/12/2010,1177.75,1207.75,1176.25,1204.5,2346276,2827756,Future,CME,USD,0.25,12.5,50,58975,ES1 Index,15.1457,3332
02/12/2010,1204,1223.25,1202,1222.75,2035142,2845193,Future,CME,USD,0.25,12.5,50,60225,ES1 Index,15.2263,3333
03/12/2010,1222.75,1227.25,1213,1223.5,1889908,2855263,Future,CME,USD,0.25,12.5,50,61137.5,ES1 Index,15.5711,3334
06/12/2010,1223.25,1226.75,1216.25,1222,1324717,2803507,Future,CME,USD,0.25,12.5,50,61175,ES1 Index,15.7014,3335
07/12/2010,1222.75,1235,1219,1223.25,2449423,2743781,Future,CME,USD,0.25,12.5,50,61100,ES1 Index,15.8607,3336
08/12/2010,1222.75,1229.25,1217.25,1228.75,2136410,2518842,Future,CME,USD,0.25,12.5,50,61162.5,ES1 Index,16.6302,3337
09/12/2010,1228.5,1238,1226.5,1233,1387954,2206219,Future,CME,USD,0.25,12.5,50,61437.5,ES1 Index,17.6767,3338
10/12/2010,1232.75,1241.5,1231.5,1241,892424,1895370,Future,CME,USD,0.25,12.5,50,61650,ES1 Index,19.1098,3339
13/12/2010,1242,1247,1236.75,1241.25,682650,1674400,Future,CME,USD,0.25,12.5,50,62050,ES1 Index,21.1252,3340
14/12/2010,1240.75,1247.25,1237.75,1241.75,659316,1397989,Future,CME,USD,0.25,12.5,50,62062.5,ES1 Index,22.727,3341
15/12/2010,1242,1244.25,1234,1237,532608,1177387,Future,CME,USD,0.25,12.5,50,62087.5,ES1 Index,22.8388,3342
16/12/2010,1237,1244.5,1232.5,1243.5,317800,1158352,Future,CME,USD,0.25,12.5,50,61850,ES1 Index,22.3051,3343
17/12/2010,1243.25,1245,1240.75,1242.35,47534,#N/A N/A,Future,CME,USD,0.25,12.5,50,62175,ES1 Index,23.0846,3344
20/12/2010,1240,1245.75,1234,1241.25,1145804,2422001,Future,CME,USD,0.25,12.5,50,62117.5,ES1 Index,23.5335,3345
21/12/2010,1241,1251.25,1240.75,1250.75,938860,2433418,Future,CME,USD,0.25,12.5,50,62062.5,ES1 Index,23.6656,3346
22/12/2010,1250,1255,1249,1254.5,664354,2433411,Future,CME,USD,0.25,12.5,50,62537.5,ES1 Index,22.4653,3347
23/12/2010,1254.5,1255.75,1249.25,1253,592048,2437477,Future,CME,USD,0.25,12.5,50,62725,ES1 Index,22.5644,3348
27/12/2010,1249.5,1254.25,1245.5,1253.25,581640,2458879,Future,CME,USD,0.25,12.5,50,62650,ES1 Index,20.7678,3349
28/12/2010,1253.5,1256.5,1251.5,1254,553798,2477060,Future,CME,USD,0.25,12.5,50,62662.5,ES1 Index,18.5241,3350
29/12/2010,1254,1258.5,1253.25,1255.75,587441,2475165,Future,CME,USD,0.25,12.5,50,62700,ES1 Index,13.7153,3351
30/12/2010,1255.75,1257.5,1251.5,1254.5,712796,2469321,Future,CME,USD,0.25,12.5,50,62787.5,ES1 Index,11.7803,3352
31/12/2010,1254.25,1257.75,1249.5,1253,667046,2478376,Future,CME,USD,0.25,12.5,50,62725,ES1 Index,11.4235,3353
03/01/2011,1256,1272.5,1255.25,1265.25,1589787,2500721,Future,CME,USD,0.25,12.5,50,62650,ES1 Index,10.7837,3354
04/01/2011,1264.75,1270,1258.25,1265.25,1769443,2495528,Future,CME,USD,0.25,12.5,50,63262.5,ES1 Index,10.5873,3355
05/01/2011,1265.5,1273.75,1255.75,1271.75,1781256,2510775,Future,CME,USD,0.25,12.5,50,63262.5,ES1 Index,10.023,3356
06/01/2011,1271.75,1277,1266.25,1270.25,1601075,2495267,Future,CME,USD,0.25,12.5,50,63587.5,ES1 Index,10.3215,3357
07/01/2011,1269.75,1274,1257.75,1267.5,2169192,2505895,Future,CME,USD,0.25,12.5,50,63512.5,ES1 Index,10.4281,3358
10/01/2011,1266.25,1268,1258,1265.5,1875738,2507962,Future,CME,USD,0.25,12.5,50,63375,ES1 Index,10.6352,3359
11/01/2011,1265.5,1273.75,1264,1270.5,1623507,2527804,Future,CME,USD,0.25,12.5,50,63275,ES1 Index,10.5424,3360
12/01/2011,1270,1284.25,1269.25,1283.5,1603436,2557791,Future,CME,USD,0.25,12.5,50,63525,ES1 Index,10.6369,3361
13/01/2011,1283.25,1284.5,1276.25,1281.25,1670930,2531081,Future,CME,USD,0.25,12.5,50,64175,ES1 Index,11.2898,3362
14/01/2011,1281.25,1290,1274.25,1289.5,1628778,2527355,Future,CME,USD,0.25,12.5,50,64062.5,ES1 Index,11.777,3363
18/01/2011,1289.5,1295,1282.75,1294.75,1672294,2563543,Future,CME,USD,0.25,12.5,50,64475,ES1 Index,12.6343,3364
19/01/2011,1294.5,1296.25,1275,1278.5,2322168,2586802,Future,CME,USD,0.25,12.5,50,64737.5,ES1 Index,13.415,3365
20/01/2011,1279.25,1281.5,1267.5,1276.25,2322868,2614326,Future,CME,USD,0.25,12.5,50,63925,ES1 Index,13.1724,3366
21/01/2011,1276,1288,1273.25,1279.75,2011881,2594871,Future,CME,USD,0.25,12.5,50,63812.5,ES1 Index,12.9275,3367
24/01/2011,1279.5,1289.75,1277.75,1288.5,1636119,2634978,Future,CME,USD,0.25,12.5,50,63987.5,ES1 Index,12.5872,3368
25/01/2011,1288.5,1291.75,1277,1287.5,2360267,2635938,Future,CME,USD,0.25,12.5,50,64425,ES1 Index,12.579,3369
26/01/2011,1287.25,1296.75,1286,1293.5,1608754,2646887,Future,CME,USD,0.25,12.5,50,64375,ES1 Index,12.2815,3370
27/01/2011,1293.75,1298.25,1289.25,1295.75,1552301,2634255,Future,CME,USD,0.25,12.5,50,64675,ES1 Index,12.2838,3371
28/01/2011,1295.25,1299.5,1270.5,1271.5,3235835,2694729,Future,CME,USD,0.25,12.5,50,64787.5,ES1 Index,11.9881,3372
31/01/2011,1269.5,1283.75,1262.25,1282.5,2313880,2666224,Future,CME,USD,0.25,12.5,50,63575,ES1 Index,10.5261,3373
01/02/2011,1282.5,1306,1281.25,1302.75,2089240,2690241,Future,CME,USD,0.25,12.5,50,64125,ES1 Index,10.0292,3374
02/02/2011,1302.25,1305.5,1298,1300,1392927,2714368,Future,CME,USD,0.25,12.5,50,65137.5,ES1 Index,10.7035,3375
03/02/2011,1300.25,1305.75,1291.5,1303.25,1827301,2692805,Future,CME,USD,0.25,12.5,50,65000,ES1 Index,11.205,3376
04/02/2011,1303.25,1308.5,1298,1307.25,1583557,2706640,Future,CME,USD,0.25,12.5,50,65162.5,ES1 Index,11.6483,3377
07/02/2011,1307.25,1320,1306,1315.75,1501112,2730158,Future,CME,USD,0.25,12.5,50,65362.5,ES1 Index,11.9244,3378
08/02/2011,1315,1322.25,1313,1321.75,1449543,2754984,Future,CME,USD,0.25,12.5,50,65787.5,ES1 Index,12.4636,3379
09/02/2011,1321.5,1322,1311.75,1319.25,1824724,2780883,Future,CME,USD,0.25,12.5,50,66087.5,ES1 Index,13.5964,3380
10/02/2011,1318.5,1320.5,1308.5,1318.75,2054732,2799077,Future,CME,USD,0.25,12.5,50,65962.5,ES1 Index,14.7382,3381
11/02/2011,1318.25,1328.75,1310,1327.25,1879819,2799214,Future,CME,USD,0.25,12.5,50,65937.5,ES1 Index,15.4075,3382
14/02/2011,1326,1331.25,1324.5,1327.75,1169256,2809512,Future,CME,USD,0.25,12.5,50,66362.5,ES1 Index,16.8678,3383
15/02/2011,1328,1329.25,1322.25,1326.25,1447179,2814250,Future,CME,USD,0.25,12.5,50,66387.5,ES1 Index,18.1505,3384
16/02/2011,1326.25,1336,1325.75,1333,1799057,2845287,Future,CME,USD,0.25,12.5,50,66312.5,ES1 Index,18.3323,3385
17/02/2011,1333,1340,1328.5,1337.75,1676969,2849648,Future,CME,USD,0.25,12.5,50,66650,ES1 Index,18.4608,3386
18/02/2011,1337.75,1343,1335,1342.5,1511791,2854700,Future,CME,USD,0.25,12.5,50,66887.5,ES1 Index,18.7818,3387
22/02/2011,1342.25,1342.5,1310.25,1314.5,3255745,2898256,Future,CME,USD,0.25,12.5,50,67125,ES1 Index,19.6648,3388
23/02/2011,1314,1320.5,1297.5,1305.5,3073462,2910101,Future,CME,USD,0.25,12.5,50,65725,ES1 Index,18.8091,3389
24/02/2011,1305.75,1310.75,1292.5,1302.75,2890907,2875305,Future,CME,USD,0.25,12.5,50,65275,ES1 Index,18.3244,3390
25/02/2011,1302.5,1320,1301.5,1318.75,1823171,2871412,Future,CME,USD,0.25,12.5,50,65137.5,ES1 Index,18.0194,3391
