Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,gbpusd,assetClass
12/07/2010,150.63,150.85,149.46,150.3,118902,133959,BP1 Curncy,Future,CME,USD,0.01,6.25,625,93938,150.3,150.26,2.2735531662928787,5291,0.003,,1.33,,fx
13/07/2010,150.21,151.94,149.63,151.55,134681,131361,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94719,151.55,151.52,2.0320054133689855,5292,0.003,,1.33,,fx
14/07/2010,151.72,152.95,151.69,152.48,112216,129634,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95300,152.48,152.44,1.9260669770185355,5293,0.003,,1.33,,fx
15/07/2010,152.61,154.7,152.33,154.09,103436,128536,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96306,154.09,154.04,2.0272878433912083,5294,0.003,,1.33,,fx
16/07/2010,154.42,154.47,152.75,153.01,96332,126568,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95631,153.01,152.96,1.8384969404277725,5295,0.003,,1.33,,fx
19/07/2010,152.87,153.49,151.99,152.34,79665,124315,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95213,152.34,152.29,1.7972885132784258,5296,0.003,,1.33,,fx
20/07/2010,152.28,153.07,151.5,152.62,101915,124501,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95388,152.62,152.56,1.7747724736698474,5297,0.003,,1.33,,fx
21/07/2010,152.71,153.35,151.22,151.42,117746,122813,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94638,151.42,151.36,1.6844931977590187,5298,0.003,,1.33,,fx
22/07/2010,151.65,152.94,151.47,152.63,79833,123234,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95394,152.63,152.57,1.6212780966354976,5299,0.003,,1.33,,fx
23/07/2010,152.58,154.47,152.53,154.19,124323,124552,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96369,154.19,154.13,1.6108695374332496,5300,0.003,,1.33,,fx
26/07/2010,154.15,155.17,154.06,154.73,75600,122810,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96706,154.73,154.67,1.5645499885369132,5301,0.003,,1.33,,fx
27/07/2010,154.81,155.99,154.38,155.85,96115,122076,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97406,155.85,155.78,1.6212467424684878,5302,0.003,,1.33,,fx
28/07/2010,155.88,156.35,155.42,155.81,91937,124996,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97381,155.81,155.74,1.7349807875876937,5303,0.003,,1.33,,fx
29/07/2010,155.89,156.6,155.76,156.15,83978,127202,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97594,156.15,156.08,1.8153504712035229,5304,0.003,,1.33,,fx
30/07/2010,156.1,157.19,155.48,156.93,111514,128795,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98081,156.93,156.86,1.9801020175652408,5305,0.003,,1.33,,fx
02/08/2010,157.15,159.04,156.91,158.9,119829,134241,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99313,158.9,158.82,2.3130152038626517,5306,0.003,,1.33,,fx
03/08/2010,158.82,159.65,158.6,159.41,92520,134775,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99631,159.41,159.33,2.601999679727179,5307,0.003,,1.33,,fx
04/08/2010,159.44,159.61,158.53,158.92,97029,133008,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99325,158.92,158.84,2.7128321609161414,5308,0.003,,1.33,,fx
05/08/2010,158.84,159.22,158.16,158.77,84481,136354,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99231,158.77,158.69,2.854719892850217,5309,0.003,,1.33,,fx
06/08/2010,158.87,159.97,158.35,159.63,103830,131884,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99769,159.63,159.55,3.018990338943683,5310,0.003,,1.33,,fx
09/08/2010,159.89,159.93,158.9,158.94,60045,136549,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99338,158.94,158.86,3.1149268584193797,5311,0.003,,1.33,,fx
10/08/2010,159.04,159.07,157.07,158.75,133350,141400,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99219,158.75,158.67,3.1520849184790225,5312,0.003,,1.33,,fx
11/08/2010,158.5,158.61,156.25,156.69,158309,136897,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97931,156.69,156.6,3.1151303878494745,5313,0.003,,1.33,,fx
12/08/2010,156.43,157.11,155.59,155.64,106079,136495,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97275,155.64,155.56,3.028396275253647,5314,0.003,,1.33,,fx
13/08/2010,155.73,156.8,155.7,155.89,94139,139651,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97431,155.89,155.81,2.8740883772025043,5315,0.003,,1.33,,fx
16/08/2010,155.9,157.01,155.31,156.44,97936,143861,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97775,156.44,156.36,2.6731571845486917,5316,0.003,,1.33,,fx
17/08/2010,156.57,156.95,155.49,155.69,118872,139394,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97306,155.69,155.6,2.531706802397263,5317,0.003,,1.33,,fx
18/08/2010,155.77,156.88,154.95,156.04,121377,137631,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97525,156.04,155.95,2.4332350208391604,5318,0.003,,1.33,,fx
19/08/2010,155.98,156.71,155.06,155.93,143218,136538,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97456,155.93,155.84,2.401328659993243,5319,0.003,,1.33,,fx
20/08/2010,155.89,155.94,154.6,155.3,92990,136208,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97063,155.3,155.22,2.322816322191325,5320,0.003,,1.33,,fx
23/08/2010,155.34,156.19,154.97,155.31,90258,134960,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97069,155.31,155.23,2.192423924937566,5321,0.003,,1.33,,fx
24/08/2010,155.01,155.1,153.69,154.38,126371,136628,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96488,154.38,154.29,2.09673333226683,5322,0.003,,1.33,,fx
25/08/2010,154.03,154.71,153.86,154.48,95710,139044,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96550,154.48,154.39,1.8755976825105591,5323,0.003,,1.33,,fx
26/08/2010,154.69,155.97,154.64,155.23,112670,136177,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97019,155.23,155.15,1.7202616080039974,5324,0.003,,1.33,,fx
27/08/2010,155.21,155.47,154.41,155.12,108482,133614,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96950,155.12,155.03,1.6763713788932828,5325,0.003,,1.33,,fx
30/08/2010,155.3,155.77,154.48,154.64,61259,137623,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96650,154.64,154.55,1.6806394616254137,5326,0.003,,1.33,,fx
31/08/2010,154.58,154.74,153.25,153.31,121858,141012,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95819,153.31,153.22,1.8000023148056532,5327,0.003,,1.33,,fx
01/09/2010,153.46,154.91,153.34,154.43,126638,138108,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96519,154.43,154.34,1.8424479187498377,5328,0.003,,1.33,,fx
02/09/2010,154.52,154.54,153.49,153.86,87545,135659,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96163,153.86,153.76,1.9128798533377462,5329,0.003,,1.33,,fx
03/09/2010,153.94,154.72,153.89,153.86,96551,130688,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96163,153.86,153.76,1.9714192856852841,5330,0.003,,1.33,,fx
06/09/2010,153.94,154.72,153.89,154.46,96551,130688,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96538,154.46,154.36,1.9194598198377437,5331,0.003,,1.33,,fx
07/09/2010,154.48,154.88,152.95,153.42,160920,123316,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95888,153.42,153.33,1.854652078775001,5332,0.003,,1.33,,fx
08/09/2010,153.55,155.34,153.45,154.78,162651,108767,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96738,154.78,154.7,1.7466288481827292,5333,0.003,,1.33,,fx
09/09/2010,154.72,154.79,153.75,154.29,86483,90364,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96431,154.29,154.19,1.6385498669973795,5334,0.003,,1.33,,fx
10/09/2010,154.24,154.59,153.32,153.41,114419,72245,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95881,153.52,153.41,1.4391452324105474,5335,0.003,,1.33,,fx
13/09/2010,153.41,154.79,153.41,153.95,103216,70348,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96219,154.05,153.95,1.2315640462313144,5336,0.003,,1.33,,fx
14/09/2010,154.15,155.77,153.36,155.55,136497,74681,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97219,155.55,155.45,0.9641317337218048,5337,0.003,,1.33,,fx
15/09/2010,155.27,156.42,154.38,156.09,111150,73051,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97556,156.09,155.99,0.9239318156494932,5338,0.003,,1.33,,fx
16/09/2010,156.19,156.4,155.28,156.32,95523,73442,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97700,156.32,156.22,0.9572596303873983,5339,0.003,,1.33,,fx
17/09/2010,156.17,157.21,155.85,156.11,81513,71190,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97569,156.11,156.01,0.9678154093814084,5340,0.003,,1.33,,fx
20/09/2010,156.42,156.78,155.27,155.34,76305,71554,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97088,155.34,155.23,0.9184407075596609,5341,0.003,,1.33,,fx
21/09/2010,155.38,156.36,154.94,156.11,93130,67862,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97569,156.11,156.01,0.938040155485213,5342,0.003,,1.33,,fx
22/09/2010,155.94,157.06,155.91,156.6,114909,69960,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97875,156.6,156.5,0.9732005617049151,5343,0.003,,1.33,,fx
23/09/2010,156.46,157.34,156.04,156.85,99515,68489,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98031,156.85,156.75,1.0298624503476954,5344,0.003,,1.33,,fx
24/09/2010,156.71,158.35,156.33,158.09,99088,74401,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98806,158.09,157.99,1.207671588900044,5345,0.003,,1.33,,fx
27/09/2010,158.14,158.59,157.78,158.46,65723,76995,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99038,158.46,158.36,1.387930353669297,5346,0.003,,1.33,,fx
28/09/2010,158.05,158.88,157.1,157.82,153000,77468,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98638,157.82,157.72,1.4746149779869597,5347,0.003,,1.33,,fx
29/09/2010,157.94,158.67,157.54,157.84,85263,78728,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98650,157.84,157.74,1.5477652707383347,5348,0.003,,1.33,,fx
30/09/2010,157.85,159.16,156.62,157.07,180001,81974,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98169,157.07,156.97,1.580876128386989,5349,0.003,,1.33,,fx
01/10/2010,157.08,158.67,156.97,158.26,108607,82798,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98913,158.26,158.16,1.6706852885280479,5350,0.003,,1.33,,fx
04/10/2010,158.03,158.64,157.39,158.25,93877,84217,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98906,158.25,158.15,1.7356850712723269,5351,0.003,,1.33,,fx
05/10/2010,158.17,159.24,157.4,158.96,109024,86260,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99350,158.96,158.86,1.7680439285562648,5352,0.003,,1.33,,fx
06/10/2010,158.8,159.33,158.24,158.85,91265,84812,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99281,158.85,158.74,1.8238695128686242,5353,0.003,,1.33,,fx
07/10/2010,158.77,160.13,158.18,158.71,129770,86638,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99194,158.71,158.6,1.8243126559443212,5354,0.003,,1.33,,fx
08/10/2010,158.62,159.59,158.17,159.42,106960,90917,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99638,159.42,159.31,1.8433630497831,5355,0.003,,1.33,,fx
11/10/2010,159.52,159.57,158.61,158.88,53166,87659,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99300,158.88,158.77,1.8414838219868448,5356,0.003,,1.33,,fx
12/10/2010,158.76,159.1,157.47,157.69,133631,92576,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98556,157.69,157.58,1.7104896959563634,5357,0.003,,1.33,,fx
13/10/2010,158.01,159.04,157.68,158.86,118079,93959,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99288,158.86,158.74,1.6895298162427217,5358,0.003,,1.33,,fx
14/10/2010,158.85,160.61,158.84,159.8,117720,93028,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99875,159.8,159.68,1.6653870420936785,5359,0.003,,1.33,,fx
15/10/2010,159.99,161,159.64,159.77,110139,91748,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99856,159.77,159.65,1.5208714607007223,5360,0.003,,1.33,,fx
18/10/2010,159.77,159.98,158.3,159.27,85364,93308,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99544,159.27,159.15,1.3539519932310349,5361,0.003,,1.33,,fx
19/10/2010,158.85,159.38,156.72,156.9,141603,89764,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98063,156.9,156.78,1.2857278094427222,5362,0.003,,1.33,,fx
20/10/2010,156.97,158.73,156.41,158.48,109383,88717,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99050,158.48,158.36,1.2371293384179893,5363,0.003,,1.33,,fx
21/10/2010,158.34,158.46,156.77,157.03,116038,90320,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98144,157.03,156.9,1.2059461016042863,5364,0.003,,1.33,,fx
22/10/2010,157.04,157.46,156.44,156.62,72851,88405,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97888,156.62,156.48,1.1770178418250974,5365,0.003,,1.33,,fx
25/10/2010,156.6,157.67,156.59,157.4,98994,89246,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98375,157.4,157.23,1.048314043265694,5366,0.003,,1.33,,fx
26/10/2010,157.19,158.91,156.83,158.27,158375,85921,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98919,158.27,158.1,0.9649136403368946,5367,0.003,,1.33,,fx
27/10/2010,158.4,158.6,157.24,157.5,119327,85705,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98438,157.5,157.35,0.9197871130366261,5368,0.003,,1.33,,fx
28/10/2010,157.7,159.73,157.56,159.25,116387,88181,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99531,159.25,159.1,0.8977796685759782,5369,0.003,,1.33,,fx
29/10/2010,159.38,160.4,158.72,160.13,112699,89799,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100081,160.13,159.99,0.9680456256336848,5370,0.003,,1.33,,fx
01/11/2010,160.41,160.85,159.85,160.28,78309,90627,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100175,160.28,160.14,1.0400972710802674,5371,0.003,,1.33,,fx
02/11/2010,160.33,160.75,159.58,160.18,85373,91190,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100113,160.18,160.05,1.0863766995424542,5372,0.003,,1.33,,fx
03/11/2010,160.28,161.79,160.03,161.09,139808,93562,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100681,161.09,160.96,1.1879769919105945,5373,0.003,,1.33,,fx
04/11/2010,160.97,162.95,160.81,162.76,144779,97347,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101725,162.76,162.61,1.3944326205698407,5374,0.003,,1.33,,fx
05/11/2010,162.67,162.91,161.62,161.85,144779,97136,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101156,161.85,161.71,1.5057168835174437,5375,0.003,,1.33,,fx
08/11/2010,161.86,162.09,160.98,161.26,86387,98875,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100788,161.26,161.13,1.5586604291216404,5376,0.003,,1.33,,fx
09/11/2010,161.35,161.81,159.46,160.34,117630,95626,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100213,160.34,160.21,1.5753197558939382,5377,0.003,,1.33,,fx
10/11/2010,159.77,161.34,159.57,161.13,142801,101733,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100706,161.13,161,1.6182040456351199,5378,0.003,,1.33,,fx
11/11/2010,161.09,161.76,160.77,161.04,91845,101499,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100650,161.04,160.91,1.6487293086829018,5379,0.003,,1.33,,fx
12/11/2010,161.16,161.82,159.83,161.42,136538,103573,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100888,161.42,161.29,1.697147115989096,5380,0.003,,1.33,,fx
15/11/2010,161.2,161.51,160.38,160.61,85082,103414,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100381,160.61,160.48,1.7065670218238922,5381,0.003,,1.33,,fx
16/11/2010,160.49,160.84,158.35,158.76,148407,97799,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99225,158.76,158.65,1.67083063174486,5382,0.003,,1.33,,fx
17/11/2010,158.79,159.46,158.52,158.95,80762,92290,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99344,158.95,158.83,1.6692660063563671,5383,0.003,,1.33,,fx
18/11/2010,159.04,160.54,158.86,160.41,105433,93168,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100256,160.41,160.29,1.6766981441641888,5384,0.003,,1.33,,fx
19/11/2010,160.44,160.94,159.34,159.71,89601,92012,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99819,159.71,159.59,1.6765293515604287,5385,0.003,,1.33,,fx
22/11/2010,159.95,160.82,158.95,159.44,92170,92383,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99650,159.44,159.32,1.6753713021228982,5386,0.003,,1.33,,fx
23/11/2010,159.56,159.6,157.55,157.78,130800,92641,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98613,157.78,157.66,1.624028632745441,5387,0.003,,1.33,,fx
24/11/2010,157.82,158.36,157.38,157.78,99437,90022,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98613,157.78,157.66,1.651164942288823,5388,0.003,,1.33,,fx
25/11/2010,157.82,158.36,157.38,157.59,99437,90022,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98494,157.59,157.48,1.6177479201996678,5389,0.003,,1.33,,fx
26/11/2010,157.73,157.92,155.88,156.07,99948,87073,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97544,156.07,155.98,1.6639210718391422,5390,0.003,,1.33,,fx
29/11/2010,156.04,156.45,155.26,155.65,89254,86758,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97281,155.65,155.56,1.7938227337105763,5391,0.003,,1.33,,fx
30/11/2010,155.59,155.95,154.83,155.69,118962,83016,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97306,155.69,155.6,1.9399886597546754,5392,0.003,,1.33,,fx
01/12/2010,155.53,156.47,155.46,156.16,138789,86036,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97600,156.16,156.06,2.0137045463465264,5393,0.003,,1.33,,fx
02/12/2010,156.08,156.67,155.11,155.78,139426,86612,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97363,155.78,155.67,2.1409890237870153,5394,0.003,,1.33,,fx
03/12/2010,155.95,157.89,155.8,157.42,126179,78376,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98388,157.42,157.3,2.1643417012977237,5395,0.003,,1.33,,fx
06/12/2010,157.74,157.75,156.53,157.17,86573,73350,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98231,157.17,157.06,2.186903594882382,5396,0.003,,1.33,,fx
07/12/2010,157.15,158.23,157.02,157.67,102868,62711,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98544,157.67,157.56,2.1900767109797803,5397,0.003,,1.33,,fx
08/12/2010,157.62,158.37,156.68,158.05,112254,51465,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98781,158.05,157.94,2.149822628336853,5398,0.003,,1.33,,fx
09/12/2010,157.93,158.32,157,157.39,100727,57091,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98369,157.5,157.39,2.002968879765454,5399,0.003,,1.33,,fx
10/12/2010,157.62,158.53,157.37,157.9,79287,67362,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98688,158.01,157.9,1.8888548558960236,5400,0.003,,1.33,,fx
13/12/2010,157.9,158.87,157.08,158.58,101715,67445,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99113,157.87,158.58,1.7963260654203352,5401,0.003,,1.33,,fx
14/12/2010,158.46,159,157.27,157.67,105340,67725,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98544,157.67,157.52,1.7512436533242166,5402,0.003,,1.33,,fx
15/12/2010,157.57,157.64,155.2,155.29,118889,70882,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97056,155.29,155.16,1.738133385744994,5403,0.003,,1.33,,fx
16/12/2010,155.4,156.28,155.32,155.96,80461,70289,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97475,155.96,155.82,1.6631571382888235,5404,0.003,,1.33,,fx
17/12/2010,156.27,156.39,154.44,155.02,95686,70872,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96888,155.02,154.87,1.572161463285721,5405,0.003,,1.33,,fx
20/12/2010,155.08,155.67,154.67,154.95,68381,70432,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96844,154.95,154.8,1.518255248623797,5406,0.003,,1.33,,fx
21/12/2010,154.96,155.6,154.26,154.54,66747,69076,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96588,154.54,154.39,1.5839142443032719,5407,0.003,,1.33,,fx
22/12/2010,154.6,154.86,153.46,153.59,71897,77098,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95994,153.59,153.43,1.688681635667254,5408,0.003,,1.33,,fx
23/12/2010,153.78,154.38,153.63,153.59,58337,78488,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95994,153.59,153.43,1.6536532284529233,5409,0.003,,1.33,,fx
24/12/2010,153.78,154.38,153.63,154.04,58337,78488,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96275,154.04,153.89,1.6056979790646977,5410,0.003,,1.33,,fx
27/12/2010,154.25,154.48,153.61,153.95,31754,78171,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96219,153.95,153.81,1.5515028198402183,5411,0.003,,1.33,,fx
28/12/2010,154.11,155.05,153.35,153.61,59725,81970,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96006,153.61,153.47,1.5992370055660643,5412,0.003,,1.33,,fx
29/12/2010,153.64,155.1,153.42,155.01,58950,80949,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96881,155.01,154.87,1.5696625964322461,5413,0.003,,1.33,,fx
30/12/2010,154.92,155.27,153.57,154.07,66569,85034,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96294,154.07,153.93,1.5727616899279055,5414,0.003,,1.33,,fx
31/12/2010,154.19,156.59,154.16,155.81,47158,82185,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97381,155.81,155.66,1.5717115935517134,5415,0.003,,1.33,,fx
03/01/2011,155.36,155.7,154.24,154.83,69691,86798,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96769,154.83,154.68,1.5831047554214943,5416,0.003,,1.33,,fx
04/01/2011,154.75,156.38,154.47,155.73,110787,84042,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97331,155.73,155.58,1.5830622223941437,5417,0.003,,1.33,,fx
05/01/2011,155.84,156.2,154.43,154.85,110012,90930,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96781,154.85,154.69,1.5906296447124566,5418,0.003,,1.33,,fx
06/01/2011,154.99,155.57,154.39,154.61,126000,91716,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96631,154.61,154.45,1.6052855405310311,5419,0.003,,1.33,,fx
07/01/2011,154.48,155.73,153.97,155.41,118535,85758,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97131,155.41,155.26,1.5628197806010409,5420,0.003,,1.33,,fx
10/01/2011,155.26,155.95,154.67,155.75,90933,87188,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97344,155.75,155.59,1.5277164876500489,5421,0.003,,1.33,,fx
11/01/2011,155.68,156.33,155.06,155.93,116396,86119,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97456,155.93,155.77,1.4637341516264841,5422,0.003,,1.33,,fx
12/01/2011,155.91,157.73,155.75,157.58,138823,86853,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98488,157.58,157.41,1.4315489280162037,5423,0.003,,1.33,,fx
13/01/2011,157.43,158.78,157.13,158.36,129403,85100,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98975,158.36,158.19,1.4985635344014405,5424,0.003,,1.33,,fx
14/01/2011,158.26,158.82,158.03,158.36,114305,82041,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98975,158.36,158.19,1.5321522987737755,5425,0.003,,1.33,,fx
17/01/2011,158.26,158.82,158.03,158.75,114305,82041,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99219,158.75,158.58,1.5467748166117903,5426,0.003,,1.33,,fx
18/01/2011,158.7,160.54,158.28,159.69,200762,90391,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99806,159.69,159.51,1.7095694389634737,5427,0.003,,1.33,,fx
19/01/2011,159.59,160.32,159.38,159.81,114573,90490,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99881,159.81,159.64,1.9062856553967649,5428,0.003,,1.33,,fx
20/01/2011,159.85,160.05,158.31,159.05,148483,93215,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99406,159.05,158.88,2.017277620946519,5429,0.003,,1.33,,fx
21/01/2011,158.91,160.11,158.61,159.95,107918,97113,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99969,159.95,159.78,2.1656629469915014,5430,0.003,,1.33,,fx
24/01/2011,159.92,160.08,159.16,159.88,86266,99233,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99925,159.88,159.71,2.2805719311842614,5431,0.003,,1.33,,fx
25/01/2011,159.76,160.13,157.45,157.87,204006,96115,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98669,157.87,157.73,2.2725512828769547,5432,0.003,,1.33,,fx
26/01/2011,158.16,159.39,157.63,158.73,138207,101068,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99206,158.73,158.59,2.239706677217496,5433,0.003,,1.33,,fx
27/01/2011,159.04,159.86,158.74,159.3,131180,101494,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99563,159.3,159.15,2.2099783558456583,5434,0.003,,1.33,,fx
28/01/2011,159.29,159.62,158.2,158.63,122793,99831,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99144,158.63,158.49,2.157961847046078,5435,0.003,,1.33,,fx
31/01/2011,158.42,160.45,158.18,160.2,138822,106577,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100125,160.2,160.06,2.1494009242825896,5436,0.003,,1.33,,fx
01/02/2011,160.1,161.59,160.05,161.35,136837,107972,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100844,161.35,161.19,2.1575477592181524,5437,0.003,,1.33,,fx
02/02/2011,161.32,162.25,161.24,161.67,107798,107311,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101044,161.67,161.49,2.23666366119442,5438,0.003,,1.33,,fx
03/02/2011,161.79,162.74,161.17,161.43,136208,110621,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100894,161.43,161.25,2.2029550608159707,5439,0.003,,1.33,,fx
