Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,ret_pct_for_sig,ret_net_for_var,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,nav_usd,daily_cash_vol_target,volatility_scaler,subsystem_position,portfolio_instr_position,target_contracts,trades,pnl_usd,carry_pnl_usd,trade_pnl_usd,strategy_ret,current_position,cumulative_pnl_usd,pdm_used,eff_multiplier
2018-02-08,157.92,158.23,157.26,157.74,1156905,1716179,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157740,157.74,155.09,1.224972517,289,0.002,,1.1308,,-0.0030967578840926935,-0.4899999999999807,0.2800170956727192,0.5291664158586779,158.14661327216328,159.1062425498147,-0.9596292776514304,-1.8134735102080142,-13.601051326560107,-13.601051326560107,0.03806210454044147,0.78,1.5774000000000001,1577.4,1230.372,1391.3046576000002,9499326.991999995,118208.27384999995,84.96217791285855,-115.55749426091207,-82.73352329111178,-83,-6,42665.083999998315,42665.083999998315,0.0,0.00451164315855526,-77.0,-500673.00800000504,1.431902341259001,0.7159511706295005
2018-02-09,158.05,158.65,157.7,158.04,920806,1706267,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158040,158.04,155.39,1.225358859,290,0.002,,1.1308,,0.0019018638265499987,0.29999999999998295,0.26974590131203113,0.5193706781404117,158.10396796329798,158.9808022498365,-0.876834286538525,-1.688262975641981,-12.661972317314858,-12.661972317314858,-0.02586734752103454,0.78,1.5804,1580.4,1232.7120000000002,1393.9507296000004,9471170.071999997,118741.58739999995,85.18348954419164,-107.85909865008341,-77.22184794157,-77,6,-28156.9199999984,-28156.9199999984,0.0,-0.0029640963011075615,-83.0,-528829.9280000031,1.431902341259001,0.7159511706295005
2018-02-12,157.75,158.17,157.54,157.97,637061,1705892,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157970,157.97,155.32,1.197111106,291,0.002,,1.1308,,-0.0004429258415590276,-0.06999999999999318,0.2554299066465159,0.505400738668352,158.05038077797877,158.86188433809104,-0.8115035601122713,-1.6056635814392555,-12.042476860794416,-12.042476860794416,0.005608314744443794,0.76,1.5797,1579.7,1200.5720000000001,1357.6068176,9477265.083999997,118389.62589999997,87.20464891984788,-105.01599667709688,-75.18632575579124,-75,2,6095.011999999406,6095.011999999406,0.0,0.0006435331594370094,-77.0,-522734.916000003,1.431902341259001,0.7159511706295005
2018-02-13,158.03,158.44,157.95,158.11,664396,1692302,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158110,158.11,155.46,1.177542922,292,0.002,,1.1308,,0.0008862442235868517,0.14000000000001478,0.2426823441250828,0.49262799770727894,158.07422846678728,158.77342735713916,-0.6991988903518802,-1.419324304761392,-10.64493228571044,-10.64493228571044,-0.010672575555557375,0.74,1.5811000000000002,1581.1000000000001,1170.0140000000001,1323.0518312000002,9465391.683999997,118465.81354999996,89.53981299625441,-95.31452462203038,-68.240545481137,-68,7,-11873.400000001253,-11873.400000001253,0.0,-0.001252829787366245,-75.0,-534608.3160000034,1.431902341259001,0.7159511706295005
2018-02-14,158.25,158.38,157.65,157.98,782147,1687089,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157980,157.98,155.33,1.164304227,293,0.002,,1.1308,,-0.0008222123837835493,-0.13000000000002387,0.23047789309129488,0.4800811317801345,158.03653708007235,158.68008296218161,-0.6435458821092652,-1.3404940113413863,-10.053705085060397,-10.053705085060397,0.008752395149848446,0.74,1.5797999999999999,1579.8,1169.052,1321.9640015999998,9475387.955999998,118317.39604999997,89.50122386600393,-89.98189095007726,-64.42264016116387,-64,4,9996.272000001834,9996.272000001834,0.0,0.0010560864604154967,-68.0,-524612.0440000016,1.431902341259001,0.7159511706295005
2018-02-15,157.65,158.01,157.42,157.88,720047,1697647,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157880,157.88,155.23,1.181500035,294,0.002,,1.1308,,-0.0006329915179136281,-0.09999999999999432,0.218560169140414,0.467504191575235,157.9739222480434,158.5859555548661,-0.6120333068226955,-1.3091504158721572,-9.818628119041179,-9.818628119041179,0.006363910042448342,0.75,1.5788,1578.8,1184.1,1338.98028,9482625.075999998,118442.34944999998,88.45712757621791,-86.85276401494662,-62.18233806890879,-62,2,7237.119999999589,7237.119999999589,0.0,0.000763780864024349,-64.0,-517374.92400000244,1.431902341259001,0.7159511706295005
2018-02-16,157.76,158.78,157.65,158.61,575895,1703251,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158610,158.61,155.96,1.16358684,295,0.002,,1.1308,,0.004623764884722714,0.7300000000000182,0.23555151134904173,0.4853364929088289,158.22835334882606,158.58878431311715,-0.36043096429108346,-0.7426413829524063,-5.569810372143047,-5.569810372143047,-0.045399027912973636,0.73,1.5861,1586.1000000000001,1157.853,1309.3001724,9431445.067999996,118532.81344999997,90.5314273599495,-50.424288311436165,-36.101328244732166,-36,26,-51180.008000001275,-51180.008000001275,0.0,-0.005397240488768776,-62.0,-568554.9320000038,1.431902341259001,0.7159511706295005
2018-02-19,158.49,158.53,158.17,158.27,338583,1701348,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158270,158.27,155.61,1.150796825,296,0.002,,1.1308,,-0.002143622722400873,-0.3400000000000034,0.22906764587071526,0.4786101188553323,158.24501200929564,158.55128027627984,-0.30626826698420473,-0.6399118090455153,-4.799338567841365,-4.799338567841365,0.0119395720731899,0.73,1.5827000000000002,1582.7000000000003,1155.371,1306.4935268000002,9445286.059999997,117893.06334999995,90.23623992899215,-43.30742665081989,-31.006002807605732,-31,5,13840.99200000014,13840.99200000014,0.0,0.0014675367242461413,-36.0,-554713.9400000032,1.431902341259001,0.7159511706295005
2018-02-20,158.17,158.55,157.9,158.39,614787,1692344,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158390,158.39,155.73,1.103678395,297,0.002,,1.1308,,0.0007581980160484836,0.11999999999997613,0.2174639893371628,0.4663303435732687,158.3030072055774,158.53230612612927,-0.2292989205518836,-0.4917092008100406,-3.6878190060753044,-3.6878190060753044,-0.003638848980482293,0.7,1.5838999999999999,1583.8999999999999,1108.7299999999998,1253.7518839999998,9441079.483999997,118066.07574999996,94.17020804253482,-34.72826830253254,-24.86374434513355,-25,6,-4206.575999999163,-4206.575999999163,0.0,-0.0004453624774599113,-31.0,-558920.5160000026,1.431902341259001,0.7159511706295005
2018-02-21,158.41,158.85,158.17,158.51,675671,1678394,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158510,158.51,155.85,1.039511424,298,0.002,,1.1308,,0.0007576235873476556,0.12000000000000455,0.2064875574811,0.45440902002612144,158.3858043233464,158.52968187599643,-0.1438775526500251,-0.31662565290133193,-2.3746923967599893,-2.3746923967599893,-0.0027939786648716377,0.66,1.5851,1585.1,1046.166,1183.0045128,9437687.083999997,118013.49354999997,99.75743310621797,-23.689321791762907,-16.96039766823159,-17,8,-3392.400000000129,-3392.400000000129,0.0,-0.0003593233173970522,-25.0,-562312.916000003,1.431902341259001,0.7159511706295005
2018-02-22,158.24,158.85,158.18,158.76,630339,1673712,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158760,158.76,156.11,0.979258563,299,0.002,,1.1308,,0.0015771875591445994,0.25,0.19870444626590542,0.44576276904414686,158.53548259400785,158.55677812587922,-0.021295531871373896,-0.047773240275400516,-0.35829930206550387,-0.35829930206550387,-0.0037453353049651263,0.62,1.5876,1587.6,984.3119999999999,1113.0600095999998,9432881.183999997,117971.08854999997,105.98807569449487,-3.7975453548603304,-2.7188570423308756,-3,14,-4805.900000000001,-4805.900000000001,0.0,-0.0005092243424925151,-17.0,-567118.8160000034,1.431902341259001,0.7159511706295005
2018-02-23,158.68,159.66,158.68,159.48,777959,1652651,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159480,159.48,156.81,0.913701629,300,0.002,,1.1308,,0.0045351473922903285,0.7199999999999989,0.2159852870082888,0.46474217261648293,158.91328955640472,158.66539246401106,0.2478970923936572,0.533407783928893,4.000558379466697,4.000558379466697,-0.0016249401454218146,0.57,1.5948,1594.8,909.036,1027.9379088,9430438.655999996,117911.01479999996,114.70635900338337,45.88894856891005,32.854246446868096,33,36,-2442.527999999996,-2442.527999999996,0.0,-0.00025893764082844585,-3.0,-569561.3440000042,1.431902341259001,0.7159511706295005
2018-02-26,159.65,159.67,159.25,159.56,678750,1627772,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159560,159.56,156.89,0.835611154,301,0.002,,1.1308,,0.0005016302984701682,0.0800000000000125,0.20465635257540846,0.4523896026384873,159.17197373384283,158.77064040942153,0.40133332442130154,0.8871409114634631,6.653556835975973,6.653556835975973,0.0020068012939392114,0.52,1.5956000000000001,1595.6000000000001,829.7120000000001,938.2383296000002,9433423.967999997,117880.48319999996,125.64023391610534,83.5954437246123,59.85025579392871,60,27,2985.312000000467,2985.312000000467,0.0,0.00031656130842875485,33.0,-566576.0320000034,1.431902341259001,0.7159511706295005
2018-02-27,159.45,159.51,159.05,159.2,813659,1520471,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159200,159.2,156.53,0.724986896,302,0.002,,1.1308,,-0.0022562045625470484,-0.36000000000001364,0.2005992524361977,0.4478830789795454,159.1831842403057,158.82115330243076,0.3620309378749482,0.8083157298547597,6.062367973910698,6.062367973910698,-0.015011785290495093,0.46,1.5919999999999999,1591.9999999999998,732.3199999999999,828.107456,9408998.687999995,117917.79959999997,142.39432183062,86.32467763326835,61.80425400575274,62,2,-24425.280000000927,-24425.280000000927,0.0,-0.0025892274197424196,60.0,-591001.3120000046,1.431902341259001,0.7159511706295005
2018-02-28,159.24,159.52,159.03,159.44,701486,1490612,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159440,159.44,156.77,0.651403101,303,0.002,,1.1308,,0.001507537688442362,0.2400000000000091,0.19286956311532238,0.4391691736851784,159.28591054418342,158.8939587962624,0.39195174792101284,0.8924846537657634,6.693634903243225,6.693634903243225,0.00913924820187634,0.41,1.5944,1594.4,653.704,739.2084831999999,9425824.991999997,117612.48359999995,159.10597114749123,106.49972817872569,76.24860506128226,76,14,16826.304000000637,16826.304000000637,0.0,0.0017883203684001454,62.0,-574175.0080000032,1.431902341259001,0.7159511706295005
2018-03-01,159.45,160.09,159.44,159.7,959073,1394661,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159700,159.7,157.03,0.622855789,304,0.002,,1.1308,,0.0016307074761665596,0.2599999999999909,0.18609823537935877,0.4313910469392692,159.45154632651003,158.9887871731727,0.4627591533373163,1.0727138558405527,8.045353918804144,8.045353918804144,0.010915360479448154,0.39,1.597,1597.0,622.83,704.2961640000001,9448169.599999996,117822.81239999997,167.29157195863976,134.5919904040348,96.36129308712322,96,20,22344.607999999218,22344.607999999218,0.0,0.0023705731879133988,76.0,-551830.4000000041,1.431902341259001,0.7159511706295005
2018-03-02,159.9,160.21,159.58,159.77,912660,1237296,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159770,159.77,157.09,0.621302395,305,0.002,,1.1308,,0.00043832185347536523,0.0700000000000216,0.17630373616966385,0.41988538456305413,159.57892779590603,159.08069456456417,0.4982332313418567,1.1865934125340747,8.899450594005561,8.899450594005561,0.0035264544415555257,0.39,1.5977000000000001,1597.7,623.1030000000001,704.6048724000001,9455768.575999998,118102.11999999995,167.6146796966145,149.1678560790088,106.79690118005921,107,11,7598.976000002345,7598.976000002345,0.0,0.000804280227992769,96.0,-544231.4240000024,1.431902341259001,0.7159511706295005
2018-03-05,157.35,157.69,156.72,157.19,1503345,1191336,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157190,159.88,157.19,0.683397883,306,0.002,,1.1308,,-0.016148213056268457,-2.5800000000000125,0.526579209890226,0.725657777392502,158.6233566775436,158.85825990990958,-0.23490323236597987,-0.3237107624065645,-2.4278307180492336,-2.4278307180492336,-0.14371022427573668,0.43,1.5719,1571.9,675.917,764.3269436,9143599.927999996,118197.10719999997,154.6420784844879,-37.544478844762025,-26.880013579581888,-27,-134,-312168.64800000144,-312168.64800000144,0.0,-0.03301356684979866,107.0,-856400.0720000044,1.431902341259001,0.7159511706295005
2018-03-06,156.82,157.05,156.24,156.57,1616680,1518433,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,156570,159.25,156.57,0.785907543,307,0.002,,1.1308,,-0.003944271264075372,-0.6200000000000045,0.5188938471934573,0.7203428678021719,157.80201400652615,158.5890528616849,-0.7870388551587553,-1.0925892242954782,-8.194419182216087,-8.194419182216087,0.009576022935241069,0.5,1.5656999999999999,1565.6999999999998,782.8499999999999,885.24678,9162529.519999996,114294.99909999996,129.1108893951582,-105.79887486926641,-75.74682831393534,-76,-49,18929.59200000014,18929.59200000014,0.0,0.0020702559330087245,-27.0,-837470.4800000042,1.431902341259001,0.7159511706295005
2018-03-07,156.75,156.99,156.59,156.81,936499,1646141,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,156810,159.43,156.81,0.848464888,308,0.002,,1.1308,,0.001532860701283889,0.2400000000000091,0.4939590446424599,0.7028221998787886,157.4052084039157,158.37975252501607,-0.9745441211003651,-1.3866154502069497,-10.399615876552122,-10.399615876552122,-0.012560903134265904,0.54,1.5681,1568.1000000000001,846.7740000000001,957.5320392000001,9141903.727999995,114531.61899999995,119.61126553602212,-124.39112160829072,-89.0579691313723,-89,-13,-20625.792000000783,-20625.792000000783,0.0,-0.002251102378985928,-76.0,-858096.2720000055,1.431902341259001,0.7159511706295005
2018-03-08,156.72,157.36,156.22,157.21,814860,1643068,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157210,159.36,157.21,0.878803543,309,0.002,,1.1308,,0.0025508577259103493,0.4000000000000057,0.47590720439151635,0.6898602788909624,157.32712504234942,158.24213458089653,-0.9150095385471104,-1.326369362819532,-9.947770221146492,-9.947770221146492,-0.02652794050520291,0.56,1.5721,1572.1000000000001,880.3760000000002,995.5291808000003,9101647.247999994,114273.79659999994,114.78698847197057,-114.18745856965545,-81.7526446341524,-82,7,-40256.48000000058,-40256.48000000058,0.0,-0.004403511697098962,-89.0,-898352.7520000059,1.431902341259001,0.7159511706295005
2018-03-09,157.15,157.25,156.88,156.98,527884,1645999,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,156980,156.98,156.54,0.915459812,310,0.002,,1.1308,,-0.0014630112588258637,-0.2300000000000182,0.45304195010008347,0.6730839101479722,157.18827502540967,158.0936481596146,-0.9053731342049218,-1.3451118360649605,-10.088338770487205,-10.088338770487205,0.01455369983374997,0.58,1.5697999999999999,1569.8,910.4839999999999,1029.5753072,9122974.135999996,113770.59059999994,110.5024467898388,-111.47861181836302,-79.81324263150867,-80,2,21326.888000001687,21326.888000001687,0.0,0.0023431899104514385,-82.0,-877025.8640000038,1.431902341259001,0.7159511706295005
2018-03-12,157.0,157.36,156.91,157.27,440187,1659071,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157270,157.27,156.84,0.937498089,311,0.002,,1.1308,,0.0018473690916041008,0.29000000000002046,0.43309914198656607,0.6581026834670757,157.2209650152458,157.9967483761305,-0.7757833608847022,-1.1788181090489567,-8.841135817867174,-8.841135817867174,-0.01863688523022938,0.6,1.5727000000000002,1572.7000000000003,943.6200000000001,1067.0454960000002,9096739.575999994,114037.17669999995,106.87189733473177,-94.48689594495205,-67.64800376093623,-68,12,-26234.560000001853,-26234.560000001853,0.0,-0.0028756587061316056,-80.0,-903260.4240000062,1.431902341259001,0.7159511706295005
2018-03-13,157.25,157.61,157.17,157.47,682426,1661423,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157470,157.47,157.12,0.941714217,312,0.002,,1.1308,,0.0012716983531506632,0.19999999999998863,0.41185053971702174,0.641755825619855,157.32057900914748,157.93477797893868,-0.6141989697912038,-0.957060217097313,-7.177951628229848,-7.177951628229848,-0.011243257859563026,0.6,1.5747,1574.7,944.8199999999999,1068.402456,9081360.695999995,113709.24469999992,106.42922436337035,-76.3943824310294,-54.694647531013246,-55,13,-15378.879999999126,-15378.879999999126,0.0,-0.0016905925327986037,-68.0,-918639.3040000051,1.431902341259001,0.7159511706295005
2018-03-14,157.62,157.97,157.34,157.94,674070,1665428,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157940,157.94,157.63,0.94318609,313,0.002,,1.1308,,0.002984695497554979,0.46999999999999886,0.401528888921507,0.6336630720828751,157.56834740548848,157.93539233435766,-0.36704492886917706,-0.579243047354308,-4.34432285515731,-4.34432285515731,-0.021423999906445057,0.6,1.5794,1579.3999999999999,947.6399999999999,1071.5913119999998,9052129.515999995,113517.00869999995,105.93311781161583,-46.02076648270746,-32.948621636561285,-33,22,-29231.17999999993,-29231.17999999993,0.0,-0.0032188105922139167,-55.0,-947870.4840000048,1.431902341259001,0.7159511706295005
2018-03-15,157.85,158.24,157.81,158.14,606465,1682407,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158140,158.14,157.85,0.938544973,314,0.002,,1.1308,,0.0012663036596174404,0.19999999999998863,0.38198678681764153,0.6180507963085571,157.79700844329307,157.95946382443321,-0.16245538114014835,-0.2628511800493559,-1.9713838503701695,-1.9713838503701695,-0.005501231930045389,0.59,1.5814,1581.3999999999999,933.0259999999998,1055.0658007999998,9044666.235999996,113151.61894999995,107.24603040322522,-21.14230923532264,-15.136861046840144,-15,18,-7463.279999999577,-7463.279999999577,0.0,-0.0008244778189273514,-33.0,-955333.7640000042,1.431902341259001,0.7159511706295005
2018-03-16,158.24,158.35,157.98,158.19,466021,1692028,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158190,158.19,157.9,0.93789214,315,0.002,,1.1308,,0.0003161755406602129,0.05000000000001137,0.3614739875302015,0.6012270681948721,157.95420506597583,157.98658572744108,-0.03238066146525398,-0.053857624146021695,-0.4039321810951627,-0.4039321810951627,-0.0006233033547396006,0.59,1.5819,1581.9,933.321,1055.3993868,9043818.135999996,113058.32794999995,107.12373852404436,-4.327072534908514,-3.097972646766511,-3,12,-848.1000000001928,-848.1000000001928,0.0,-9.376797085386593e-05,-15.0,-956181.8640000038,1.431902341259001,0.7159511706295005
2018-03-19,158.16,158.3,157.67,158.23,655359,1697625,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158230,158.23,157.95,0.936491146,316,0.002,,1.1308,,0.0002528604842277904,0.03999999999999204,0.342021339555596,0.5848259053390128,158.06452303958548,158.01522270068332,0.04930033890215668,0.08429917083371706,0.632243781252878,0.632243781252878,-0.00010213848690691037,0.59,1.5823,1582.3,933.5569999999999,1055.6662555999999,9043682.439999996,113047.72669999996,107.08661577493352,6.7704846879118055,4.847336438039566,5,8,-135.695999999973,-135.695999999973,0.0,-1.5004282257713574e-05,-3.0,-956317.5600000042,1.431902341259001,0.7159511706295005
2018-03-20,158.12,158.17,157.91,158.06,501560,1712325,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158060,158.06,157.78,0.93680343,317,0.002,,1.1308,,-0.0010743853883586896,-0.1699999999999875,0.32509586174177973,0.5701717826600855,158.0627138237513,158.02049061825,0.04222320550130121,0.07405348139873323,0.5554011104904992,0.5554011104904992,-0.0006792734804587396,0.59,1.5806,1580.6,932.5539999999999,1054.5320631999998,9042721.259999996,113046.03049999995,107.20018332772109,5.953910086500139,4.262708896252565,4,-1,-961.1799999999294,-961.1799999999294,0.0,-0.00010628192734285457,5.0,-957278.740000004,1.431902341259001,0.7159511706295005
2018-03-21,158.0,158.1,157.75,157.88,490662,1728126,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157880,157.88,157.61,0.93810305,318,0.002,,1.1308,,-0.0011388080475769335,-0.18000000000000682,0.30927446380979173,0.5561245038746195,157.9896282942508,158.00396231022057,-0.014334015969780012,-0.025774832559817707,-0.1933112441986328,-0.1933112441986328,-0.0006324952542597461,0.59,1.5788,1578.8,931.492,1053.3311535999999,9041907.083999995,113034.01574999996,107.31099651204694,-2.074442225193894,-1.4851993395308345,-1,-5,-814.1760000000309,-814.1760000000309,0.0,-9.003661360231192e-05,4.0,-958092.9160000049,1.431902341259001,0.7159511706295005
