Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,usdjpy,assetClass
24/05/2017,89.505,89.785,89.26,89.555,147876,205952,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111944,89.555,89.935,1.133983098063813,7083,0.002,,0.006938181,,fx
25/05/2017,89.685,89.74,89.385,89.515,111480,208427,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111894,89.515,89.895,1.0362459489399451,7084,0.002,,0.006938181,,fx
26/05/2017,89.49,90.255,89.47,89.515,126549,205942,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111894,89.515,89.895,0.9098794792138648,7085,0.002,,0.006938181,,fx
29/05/2017,89.49,90.255,89.47,89.87,126549,205942,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112338,89.87,90.255,0.8181473991247086,7086,0.002,,0.006938181,,fx
30/05/2017,89.94,90.43,89.775,90.315,164779,204648,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112894,90.315,90.695,0.823906244683129,7087,0.002,,0.006938181,,fx
31/05/2017,90.265,90.57,89.965,90.52,141038,203597,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113150,90.52,90.9,0.851706620083765,7088,0.002,,0.006938181,,fx
01/06/2017,90.285,90.375,89.745,89.895,132431,203129,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112369,89.895,90.265,0.8454079390218555,7089,0.002,,0.006938181,,fx
02/06/2017,89.85,90.685,89.56,90.565,175451,202468,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113206,90.565,90.935,0.8754915286252068,7090,0.002,,0.006938181,,fx
05/06/2017,90.6,90.695,90.35,90.565,88063,199944,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113206,90.565,90.93,0.911525369930982,7091,0.002,,0.006938181,,fx
06/06/2017,90.535,91.595,90.52,91.325,193898,198399,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,114156,91.325,91.695,0.9966660256547528,7092,0.002,,0.006938181,,fx
07/06/2017,91.49,91.685,91.04,91.08,151987,193956,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113850,91.08,91.445,1.0473220612723324,7093,0.002,,0.006938181,,fx
08/06/2017,91.09,91.45,90.615,90.995,162973,190456,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113744,90.995,91.365,1.0868202090016335,7094,0.002,,0.006938181,,fx
09/06/2017,91.02,91.085,90.265,90.79,173494,173992,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113488,90.79,91.16,1.1062003284642057,7095,0.002,,0.006938181,,fx
12/06/2017,90.58,91.24,90.565,91.1,121460,168219,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113875,91.1,91.475,1.1223252648085569,7096,0.002,,0.006938181,,fx
13/06/2017,90.99,91.075,90.705,90.96,114189,145801,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113700,90.96,91.33,1.059363724141772,7097,0.002,,0.006938181,,fx
14/06/2017,91.24,92.28,91.015,91.66,306691,119266,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,114575,91.285,91.66,1.0065017801080975,7098,0.002,,0.006938181,,fx
15/06/2017,91.545,91.89,90.47,90.57,205721,149057,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113213,90.21,90.57,0.9121566934253741,7099,0.002,,0.006938181,,fx
16/06/2017,90.585,90.755,90.115,90.59,152540,166485,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113238,90.225,90.59,0.8302934722297467,7100,0.002,,0.006938181,,fx
19/06/2017,90.62,90.635,89.955,90.015,101524,169299,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112519,89.825,90.015,0.7031155666227893,7101,0.002,,0.006938181,,fx
20/06/2017,90,90.195,89.815,90.125,121130,169998,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112656,90.125,90.51,0.6074281850780813,7102,0.002,,0.006938181,,fx
21/06/2017,90.065,90.38,89.835,90.18,112865,170520,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112725,90.18,90.56,0.6062252057010247,7103,0.002,,0.006938181,,fx
22/06/2017,90.095,90.475,90.06,90.145,109526,170602,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112681,90.145,90.53,0.5985139931758013,7104,0.002,,0.006938181,,fx
23/06/2017,90.18,90.305,90.08,90.215,77082,169699,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112769,90.215,90.6,0.5903645060699667,7105,0.002,,0.006938181,,fx
26/06/2017,90.2,90.265,89.66,89.71,123961,176945,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112138,89.71,90.095,0.6015310327494133,7106,0.002,,0.006938181,,fx
27/06/2017,89.72,90.045,89.24,89.495,173371,181546,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111869,89.495,89.875,0.6061536521602784,7107,0.002,,0.006938181,,fx
28/06/2017,89.39,89.735,89.265,89.385,174957,181264,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111731,89.385,89.76,0.6165512279558885,7108,0.002,,0.006938181,,fx
29/06/2017,89.34,89.735,88.84,89.525,202744,187278,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111906,89.525,89.91,0.6159804515517626,7109,0.002,,0.006938181,,fx
30/06/2017,89.45,89.79,89.08,89.1,162891,193126,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111375,89.1,89.49,0.6447449108191984,7110,0.002,,0.006938181,,fx
03/07/2017,89.385,89.415,88.405,89.1,124091,205110,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111375,89.1,89.49,0.6856171186315335,7111,0.002,,0.006938181,,fx
04/07/2017,89.385,89.415,88.405,88.45,124091,205110,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110563,88.45,88.845,0.7807116411928152,7112,0.002,,0.006938181,,fx
05/07/2017,88.465,88.975,88.235,88.5,206219,215344,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110625,88.5,88.89,0.8520547713384921,7113,0.002,,0.006938181,,fx
06/07/2017,88.605,88.85,88.4,88.56,141162,219991,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110700,88.56,88.945,0.9093654839286116,7114,0.002,,0.006938181,,fx
07/07/2017,88.63,88.675,87.84,87.99,182679,227133,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,109988,87.99,88.375,0.9970701663845455,7115,0.002,,0.006938181,,fx
10/07/2017,87.935,88.045,87.745,87.945,101149,229659,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,109931,87.945,88.33,1.070748297544367,7116,0.002,,0.006938181,,fx
11/07/2017,87.94,88.205,87.605,88.11,148669,237122,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110138,88.11,88.5,1.0854846076112243,7117,0.002,,0.006938181,,fx
12/07/2017,88.01,88.815,88,88.54,150657,241411,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110675,88.54,88.93,1.0767722600567007,7118,0.002,,0.006938181,,fx
13/07/2017,88.575,88.84,88.32,88.545,123686,252098,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110681,88.545,88.935,1.062571644656335,7119,0.002,,0.006938181,,fx
14/07/2017,88.52,89.325,88.27,89.085,140107,248704,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111356,89.085,89.475,1.035524223132599,7120,0.002,,0.006938181,,fx
17/07/2017,89.12,89.27,88.835,89.04,85677,251338,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111300,89.04,89.43,0.983907727733865,7121,0.002,,0.006938181,,fx
18/07/2017,89.025,89.785,89.005,89.56,156309,248173,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111950,89.56,89.96,0.9311253496143514,7122,0.002,,0.006938181,,fx
19/07/2017,89.5,89.88,89.345,89.695,112002,247704,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112119,89.695,90.09,0.8035766402120524,7123,0.002,,0.006938181,,fx
20/07/2017,89.59,89.93,89.17,89.525,170684,248359,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111906,89.525,89.92,0.7600582214724391,7124,0.002,,0.006938181,,fx
21/07/2017,89.61,90.3,89.44,90.275,129626,242034,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112844,90.275,90.67,0.7391593197869145,7125,0.002,,0.006938181,,fx
24/07/2017,90.2,90.615,90.045,90.22,118074,235605,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112775,90.22,90.62,0.749268643430278,7126,0.002,,0.006938181,,fx
25/07/2017,90.17,90.44,89.53,89.58,139165,233403,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111975,89.58,89.98,0.7301555199826917,7127,0.002,,0.006938181,,fx
26/07/2017,89.585,90.25,89.33,90.04,147671,232721,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112550,90.04,90.44,0.7229795409930571,7128,0.002,,0.006938181,,fx
27/07/2017,90.18,90.465,89.705,90.21,165666,233786,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112763,90.21,90.61,0.7265773072159606,7129,0.002,,0.006938181,,fx
28/07/2017,90.035,90.655,90.025,90.605,145225,237498,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113256,90.605,91,0.7526394112463065,7130,0.002,,0.006938181,,fx
31/07/2017,90.57,90.925,90.47,90.91,115074,238420,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113638,90.91,91.31,0.8196987759910097,7131,0.002,,0.006938181,,fx
01/08/2017,90.895,91.16,90.605,90.85,146946,239975,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113563,90.85,91.25,0.8773080037028776,7132,0.002,,0.006938181,,fx
02/08/2017,90.77,90.855,90.28,90.615,138002,239634,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113269,90.615,91.01,0.9140204228358906,7133,0.002,,0.006938181,,fx
03/08/2017,90.46,91.2,90.395,91.045,141292,239974,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113806,91.045,91.445,0.9725410017206129,7134,0.002,,0.006938181,,fx
04/08/2017,91.09,91.205,90.21,90.49,145285,231936,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113113,90.49,90.89,0.9916130797986187,7135,0.002,,0.006938181,,fx
07/08/2017,90.47,90.54,90.315,90.465,70687,231469,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113081,90.465,90.865,1.0061777924540336,7136,0.002,,0.006938181,,fx
08/08/2017,90.425,90.865,90.38,90.715,132332,230032,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113394,90.715,91.115,1.0046007913731827,7137,0.002,,0.006938181,,fx
09/08/2017,90.78,91.425,90.78,91.195,188640,224070,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113994,91.195,91.595,1.0211198101565917,7138,0.002,,0.006938181,,fx
10/08/2017,91.09,91.78,90.905,91.655,171370,221284,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,114569,91.655,92.06,1.05750027582069,7139,0.002,,0.006938181,,fx
11/08/2017,91.75,92.125,91.545,91.895,157472,217775,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,114869,91.895,92.31,1.055683151657771,7140,0.002,,0.006938181,,fx
14/08/2017,91.79,91.8,91.21,91.37,114779,216310,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,114213,91.37,91.785,0.993938210702261,7141,0.002,,0.006938181,,fx
15/08/2017,91.38,91.38,90.345,90.57,132927,211190,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113213,90.57,90.98,0.8987770394786239,7142,0.002,,0.006938181,,fx
16/08/2017,90.55,91.02,90.26,90.905,133317,211639,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113631,90.905,91.315,0.8312692604448803,7143,0.002,,0.006938181,,fx
17/08/2017,90.945,91.49,90.72,91.29,171623,209011,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,114113,91.29,91.695,0.7593940567060837,7144,0.002,,0.006938181,,fx
18/08/2017,91.475,92.195,91.355,91.655,213160,209530,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,114569,91.655,92.065,0.7374166619764362,7145,0.002,,0.006938181,,fx
21/08/2017,91.62,92.16,91.5,91.98,129785,211996,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,114975,91.98,92.395,0.7165558829291758,7146,0.002,,0.006938181,,fx
22/08/2017,91.88,91.94,91.295,91.415,119634,209670,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,114269,91.415,91.82,0.6899364101328764,7147,0.002,,0.006938181,,fx
23/08/2017,91.355,91.915,91.15,91.835,132361,210933,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,114794,91.835,92.245,0.6841480712245918,7148,0.002,,0.006938181,,fx
24/08/2017,91.86,91.96,91.32,91.41,122923,208349,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,114263,91.41,91.82,0.6337784839308009,7149,0.002,,0.006938181,,fx
25/08/2017,91.35,91.735,91.12,91.615,142758,208304,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,114519,91.615,92.025,0.6329321975485186,7150,0.002,,0.006938181,,fx
28/08/2017,91.59,91.805,91.475,91.75,93113,209190,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,114688,91.75,92.16,0.6302068443721992,7151,0.002,,0.006938181,,fx
29/08/2017,91.92,92.445,91.065,91.23,253936,203060,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,114038,91.23,91.645,0.5522256483481465,7152,0.002,,0.006938181,,fx
30/08/2017,91.26,91.36,90.615,90.69,157374,198202,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113363,90.69,91.09,0.5137807574184905,7153,0.002,,0.006938181,,fx
31/08/2017,90.75,91.07,90.41,90.985,160783,198830,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113731,90.985,91.385,0.47778856902766237,7154,0.002,,0.006938181,,fx
01/09/2017,91,91.335,90.55,90.985,160818,196199,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113731,90.985,91.385,0.4650866407027411,7155,0.002,,0.006938181,,fx
04/09/2017,91,91.335,90.55,90.765,160818,196199,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113456,90.765,91.16,0.46948775279748245,7156,0.002,,0.006938181,,fx
05/09/2017,91.19,92.115,91.02,92.095,283502,203696,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,115119,92.095,92.495,0.498699308227718,7157,0.002,,0.006938181,,fx
06/09/2017,92.03,92.255,91.45,91.515,207177,195851,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,114394,91.515,91.915,0.4851453390756072,7158,0.002,,0.006938181,,fx
07/09/2017,91.585,92.6,91.56,92.055,229295,197665,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,115069,92.055,92.445,0.5079437305057515,7159,0.002,,0.006938181,,fx
08/09/2017,92.275,93.215,92.21,92.79,283226,193102,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,115988,92.79,93.175,0.560470189537369,7160,0.002,,0.006938181,,fx
11/09/2017,92.43,92.48,91.34,91.48,187788,170507,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,114350,91.48,91.855,0.526142170292436,7161,0.002,,0.006938181,,fx
12/09/2017,91.45,91.56,90.715,90.845,230912,125897,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113556,90.845,91.22,0.5193405273614149,7162,0.002,,0.006938181,,fx
13/09/2017,91.15,91.385,90.725,90.745,247249,138987,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113431,90.375,90.745,0.5356907534763325,7163,0.002,,0.006938181,,fx
14/09/2017,90.855,91.235,90.43,90.83,226065,178298,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113538,90.46,90.83,0.5459872556754936,7164,0.002,,0.006938181,,fx
15/09/2017,91.09,91.655,90.185,90.565,229370,182571,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,113206,90.2,90.565,0.5591650770211634,7165,0.002,,0.006938181,,fx
18/09/2017,90.34,90.46,89.92,90.09,127436,181283,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112613,89.765,90.09,0.6119206784326233,7166,0.002,,0.006938181,,fx
19/09/2017,89.985,90.3,89.745,90.065,166078,183031,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112581,90.065,90.52,0.6439554203204738,7167,0.002,,0.006938181,,fx
20/09/2017,89.98,90.38,89.215,89.375,193251,186836,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111719,89.375,89.825,0.7443188720972671,7168,0.002,,0.006938181,,fx
21/09/2017,89.4,89.525,89.055,89.17,196498,195521,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111463,89.17,89.625,0.847511209381242,7169,0.002,,0.006938181,,fx
22/09/2017,89.275,89.905,89.185,89.585,171707,201948,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111981,89.585,90.045,0.8927122996950897,7170,0.002,,0.006938181,,fx
25/09/2017,89.5,90.065,89.21,89.955,200941,200480,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112444,89.955,90.425,0.8952228772919808,7171,0.002,,0.006938181,,fx
26/09/2017,89.855,90.04,89.25,89.505,186929,203283,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111881,89.505,89.97,0.9348307333560274,7172,0.002,,0.006938181,,fx
27/09/2017,89.45,89.45,88.63,89.045,255467,211824,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111306,89.045,89.51,0.981113652961275,7173,0.002,,0.006938181,,fx
28/09/2017,88.97,89.4,88.645,89.275,193360,218125,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111594,89.275,89.74,1.015018965353383,7174,0.002,,0.006938181,,fx
29/09/2017,89.33,89.43,89.005,89.2,200720,226848,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111500,89.2,89.665,1.037026518478237,7175,0.002,,0.006938181,,fx
02/10/2017,89.16,89.18,88.755,89.075,156927,230091,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111344,89.075,89.54,1.0495899199340368,7176,0.002,,0.006938181,,fx
03/10/2017,89.01,89.065,88.635,88.85,149215,239109,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111063,88.85,89.31,1.0857212656542399,7177,0.002,,0.006938181,,fx
04/10/2017,88.86,89.32,88.83,88.98,153989,239290,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111225,88.98,89.445,1.1188293733603316,7178,0.002,,0.006938181,,fx
05/10/2017,88.94,89.24,88.825,88.89,137900,240732,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111113,88.89,89.37,1.1445611240531925,7179,0.002,,0.006938181,,fx
06/10/2017,88.935,89.08,88.28,88.995,197190,236776,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111244,88.995,89.475,1.1589164479636176,7180,0.002,,0.006938181,,fx
09/10/2017,89.06,89.3,88.965,89.015,64040,240859,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111269,89.015,89.5,1.1729627018909448,7181,0.002,,0.006938181,,fx
10/10/2017,89.03,89.565,88.9,89.26,151122,243873,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111575,89.26,89.745,1.105075676154061,7182,0.002,,0.006938181,,fx
11/10/2017,89.25,89.49,89.05,89.22,133060,245978,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111525,89.22,89.705,1.0656759592049523,7183,0.002,,0.006938181,,fx
12/10/2017,89.155,89.44,89.12,89.36,118058,248114,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111700,89.36,89.84,0.9677085477357183,7184,0.002,,0.006938181,,fx
13/10/2017,89.32,89.785,89.28,89.625,158760,246898,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112031,89.625,90.105,0.7346612031139403,7185,0.002,,0.006938181,,fx
16/10/2017,89.65,89.8,89.29,89.365,122519,248278,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111706,89.365,89.845,0.6279777729831326,7186,0.002,,0.006938181,,fx
17/10/2017,89.39,89.49,89.13,89.375,125106,247320,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111719,89.375,89.855,0.5681690623052951,7187,0.002,,0.006938181,,fx
18/10/2017,89.35,89.405,88.675,88.805,156938,257194,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111006,88.805,89.285,0.521090603152888,7188,0.002,,0.006938181,,fx
19/10/2017,88.74,89.27,88.595,88.985,189214,249963,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111231,88.985,89.465,0.4367552709404527,7189,0.002,,0.006938181,,fx
20/10/2017,89.055,89.09,88.26,88.31,192078,265614,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110388,88.31,88.785,0.40612241589735215,7190,0.002,,0.006938181,,fx
23/10/2017,88.09,88.515,87.845,88.14,161226,265344,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110175,88.14,88.615,0.4258496409465791,7191,0.002,,0.006938181,,fx
24/10/2017,88.34,88.52,87.9,88.26,173489,272574,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110325,88.26,88.73,0.4220176734383965,7192,0.002,,0.006938181,,fx
25/10/2017,87.99,88.325,87.68,88.135,205984,270704,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110169,88.135,88.61,0.46008939351794303,7193,0.002,,0.006938181,,fx
26/10/2017,88.145,88.415,87.845,87.925,171158,272140,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,109906,87.925,88.395,0.5116373227470106,7194,0.002,,0.006938181,,fx
27/10/2017,87.895,88.2,87.555,88.065,189413,267293,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110081,88.065,88.535,0.5298799392577093,7195,0.002,,0.006938181,,fx
30/10/2017,88.145,88.665,88.03,88.55,144615,262845,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110688,88.55,89.01,0.49135806702218343,7196,0.002,,0.006938181,,fx
31/10/2017,88.56,88.71,88.095,88.135,130134,267339,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110169,88.135,88.595,0.49609836057089657,7197,0.002,,0.006938181,,fx
01/11/2017,88.15,88.195,87.665,87.705,157372,268235,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,109631,87.705,88.165,0.542523041010997,7198,0.002,,0.006938181,,fx
02/11/2017,87.77,88.235,87.705,87.875,167742,269832,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,109844,87.875,88.34,0.5612319039647006,7199,0.002,,0.006938181,,fx
03/11/2017,87.82,88.2,87.54,87.74,138330,276460,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,109675,87.74,88.205,0.585091374654023,7200,0.002,,0.006938181,,fx
06/11/2017,87.77,88.12,87.305,88.045,147706,276494,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110056,88.045,88.51,0.5912932859655049,7201,0.002,,0.006938181,,fx
07/11/2017,88.045,88.09,87.6,87.97,136010,278105,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,109963,87.97,88.445,0.6033736404815007,7202,0.002,,0.006938181,,fx
08/11/2017,87.985,88.33,87.92,88.03,132362,278145,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110038,88.03,88.505,0.6076359244601838,7203,0.002,,0.006938181,,fx
09/11/2017,87.965,88.555,87.8,88.475,232995,271606,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110594,88.475,88.95,0.6036502160699159,7204,0.002,,0.006938181,,fx
10/11/2017,88.275,88.455,88.125,88.165,152453,276151,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110206,88.165,88.645,0.600087701946921,7205,0.002,,0.006938181,,fx
13/11/2017,88.17,88.43,88.06,88.185,125521,275587,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110231,88.185,88.675,0.5934115351321972,7206,0.002,,0.006938181,,fx
14/11/2017,88.14,88.375,87.905,88.3,149505,276026,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110375,88.3,88.785,0.5706638678135907,7207,0.002,,0.006938181,,fx
15/11/2017,88.26,89.03,88.225,88.695,228130,271776,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110869,88.695,89.18,0.5496462498989477,7208,0.002,,0.006938181,,fx
16/11/2017,88.71,88.815,88.34,88.61,143523,266614,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,110763,88.61,89.09,0.5149378603559751,7209,0.002,,0.006938181,,fx
17/11/2017,88.52,89.44,88.49,89.285,195218,266047,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111606,89.285,89.76,0.4842272194207961,7210,0.002,,0.006938181,,fx
20/11/2017,89.26,89.485,88.81,88.845,164769,257042,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111056,88.845,89.325,0.44940775845699227,7211,0.002,,0.006938181,,fx
21/11/2017,88.92,89.245,88.82,89.02,125578,253684,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111275,89.02,89.5,0.42014253537104573,7212,0.002,,0.006938181,,fx
22/11/2017,88.99,90.07,88.99,89.02,181019,249089,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111275,89.02,89.5,0.43229108637738506,7213,0.002,,0.006938181,,fx
23/11/2017,88.99,90.07,88.99,90.045,181019,249089,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112556,90.045,90.52,0.5374947286823594,7214,0.002,,0.006938181,,fx
24/11/2017,90.005,90.125,89.68,89.7,141554,243070,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112125,89.7,90.17,0.5982785722620924,7215,0.002,,0.006938181,,fx
27/11/2017,89.69,90.295,89.61,90.155,162883,242576,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112694,90.155,90.63,0.6859362822895932,7216,0.002,,0.006938181,,fx
28/11/2017,90.115,90.225,89.65,89.69,189577,236063,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,112113,89.69,90.16,0.7222403224420842,7217,0.002,,0.006938181,,fx
29/11/2017,89.77,89.855,89.235,89.505,182344,230544,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111881,89.505,89.96,0.7392695155993902,7218,0.002,,0.006938181,,fx
30/11/2017,89.355,89.555,88.83,88.92,203050,227565,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111150,88.92,89.375,0.7264392037153153,7219,0.002,,0.006938181,,fx
01/12/2017,88.8,89.82,88.645,89.3,352186,223431,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111625,89.3,89.76,0.7256312194872283,7220,0.002,,0.006938181,,fx
04/12/2017,88.78,89.05,88.475,88.84,142629,217068,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,111050,88.84,89.305,0.7251414804674449,7221,0.002,,0.006938181,,fx
