Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,no_days,Standard Cost,Instrument_Weights,Exchange rate
06/02/2012,18.25,18.5,18,18.1,15868,62534,UX1 Index,Future,CBF,USD,0.05,50,1000,18100,18.1,20.2,1.9697144463097758,1591,,0.0004,,1
07/02/2012,18.25,18.68,18.15,18.4,19726,58285,UX1 Index,Future,CBF,USD,0.05,50,1000,18400,18.4,20.4,2.0000770818482985,1592,,0.0004,,1
08/02/2012,20.35,21,20.19,21,21207,57336,UX1 Index,Future,CBF,USD,0.05,50,1000,21000,19.2,21,1.934608056773988,1593,,0.0004,,1
09/02/2012,21.1,21.98,20.75,21.95,24031,61703,UX1 Index,Future,CBF,USD,0.05,50,1000,21950,20,21.95,1.8828989174501214,1594,,0.0004,,1
10/02/2012,22.7,25,22.65,23.55,41259,67177,UX1 Index,Future,CBF,USD,0.05,50,1000,23550,21.75,23.55,1.902623189178956,1595,,0.0004,,1
13/02/2012,22.75,22.8,21.8,21.9,43996,73829,UX1 Index,Future,CBF,USD,0.05,50,1000,21900,19.25,21.9,1.8843102186215275,1596,,0.0004,,1
14/02/2012,22.2,24.05,22,22.45,48051,83703,UX1 Index,Future,CBF,USD,0.05,50,1000,22450,19.8,22.45,1.8415278982414347,1597,,0.0004,,1
15/02/2012,22.05,24.25,21.95,24.25,51838,91576,UX1 Index,Future,CBF,USD,0.05,50,1000,24250,24.25,25.6,1.9034902153679454,1598,,0.0004,,1
16/02/2012,24.4,24.95,22.7,22.8,40581,90932,UX1 Index,Future,CBF,USD,0.05,50,1000,22800,22.8,24.65,1.8654713434772583,1599,,0.0004,,1
17/02/2012,23.05,23.3,22.35,22.8,35621,94468,UX1 Index,Future,CBF,USD,0.05,50,1000,22800,22.8,24.65,1.825837707282565,1600,,0.0004,,1
20/02/2012,23.05,23.3,22.35,22.6,35621,94468,UX1 Index,Future,CBF,USD,0.05,50,1000,22600,22.6,24.8,1.75703822762479,1601,,0.0004,,1
21/02/2012,22.05,22.98,22.05,22.55,35834,97085,UX1 Index,Future,CBF,USD,0.05,50,1000,22550,22.55,25.15,1.6917495874591508,1602,,0.0004,,1
22/02/2012,22.75,22.8,21.75,21.8,33602,96025,UX1 Index,Future,CBF,USD,0.05,50,1000,21800,21.8,24.55,1.6485801972206924,1603,,0.0004,,1
23/02/2012,21.8,22.2,20.15,20.25,37650,96393,UX1 Index,Future,CBF,USD,0.05,50,1000,20250,20.25,23.35,1.6363271881467447,1604,,0.0004,,1
24/02/2012,20.2,21.38,19.9,21.2,31190,94706,UX1 Index,Future,CBF,USD,0.05,50,1000,21200,21.2,24.3,1.629792931633209,1605,,0.0004,,1
27/02/2012,21.55,22.14,20.65,21.55,26430,94056,UX1 Index,Future,CBF,USD,0.05,50,1000,21550,21.55,24.55,1.6317219942956689,1606,,0.0004,,1
28/02/2012,21.2,21.75,20.8,20.85,19301,95121,UX1 Index,Future,CBF,USD,0.05,50,1000,20850,20.85,24.05,1.6325797581338062,1607,,0.0004,,1
29/02/2012,23.85,24.25,23.35,24,33820,94756,UX1 Index,Future,CBF,USD,0.05,50,1000,24000,21,24,1.7268709660350652,1608,,0.0004,,1
01/03/2012,20.7,20.75,20,20.05,22935,94245,UX1 Index,Future,CBF,USD,0.05,50,1000,20050,20.05,23.3,1.7381743295773153,1609,,0.0004,,1
02/03/2012,20.3,20.67,20.05,20.4,20586,92808,UX1 Index,Future,CBF,USD,0.05,50,1000,20400,20.4,23.7,1.732411613907488,1610,,0.0004,,1
05/03/2012,20.6,20.82,20.05,20.15,20377,92278,UX1 Index,Future,CBF,USD,0.05,50,1000,20150,20.15,23.65,1.7430146298874118,1611,,0.0004,,1
06/03/2012,20.75,22.6,20.75,22.5,37005,84501,UX1 Index,Future,CBF,USD,0.05,50,1000,22500,22.5,25.3,1.7601420397233685,1612,,0.0004,,1
07/03/2012,24.85,24.98,23.85,23.95,23862,84287,UX1 Index,Future,CBF,USD,0.05,50,1000,23950,20.65,23.95,1.8114174928311932,1613,,0.0004,,1
08/03/2012,23.45,23.7,23.1,23.25,24354,89753,UX1 Index,Future,CBF,USD,0.05,50,1000,23250,19.7,23.25,1.7802153427796736,1614,,0.0004,,1
09/03/2012,23.2,23.45,22.45,22.75,32197,91727,UX1 Index,Future,CBF,USD,0.05,50,1000,22750,19.05,22.75,1.6207302880702015,1615,,0.0004,,1
12/03/2012,22.7,22.86,21.65,21.75,37270,105476,UX1 Index,Future,CBF,USD,0.05,50,1000,21750,17.75,21.75,1.426058086708986,1616,,0.0004,,1
13/03/2012,21.55,21.6,20.9,21,39400,115855,UX1 Index,Future,CBF,USD,0.05,50,1000,21000,17,21,1.2390755962953763,1617,,0.0004,,1
14/03/2012,21.1,22.3,20.75,22.1,48628,133233,UX1 Index,Future,CBF,USD,0.05,50,1000,22100,17.8,22.1,1.219538847270312,1618,,0.0004,,1
15/03/2012,21.7,22.2,21.45,21.75,37190,144383,UX1 Index,Future,CBF,USD,0.05,50,1000,21750,17.05,21.75,1.2211913581968783,1619,,0.0004,,1
16/03/2012,21.65,21.76,21.15,21.6,34091,155924,UX1 Index,Future,CBF,USD,0.05,50,1000,21600,16.15,21.6,1.1856784274560912,1620,,0.0004,,1
19/03/2012,21.7,21.75,19.95,20,56070,172152,UX1 Index,Future,CBF,USD,0.05,50,1000,20000,15.55,20,1.2520583053522025,1621,,0.0004,,1
20/03/2012,20.25,20.85,19.05,19.1,53805,186384,UX1 Index,Future,CBF,USD,0.05,50,1000,19100,15.65,19.1,1.3683932183409313,1622,,0.0004,,1
21/03/2012,19.2,19.25,18.05,18.1,59940,175558,UX1 Index,Future,CBF,USD,0.05,50,1000,18100,18.1,21.2,1.4593748661675292,1623,,0.0004,,1
22/03/2012,18.75,19.49,18.3,18.35,49337,168095,UX1 Index,Future,CBF,USD,0.05,50,1000,18350,18.35,21.6,1.5683802685153212,1624,,0.0004,,1
23/03/2012,18.55,18.8,16.95,17,63413,152095,UX1 Index,Future,CBF,USD,0.05,50,1000,17000,17,20.2,1.7655452415618138,1625,,0.0004,,1
26/03/2012,16.9,16.9,15.55,15.6,56697,138069,UX1 Index,Future,CBF,USD,0.05,50,1000,15600,15.6,18.3,2.05616552511423,1626,,0.0004,,1
27/03/2012,15.75,17.61,15.75,17.6,51948,130833,UX1 Index,Future,CBF,USD,0.05,50,1000,17600,17.6,19.55,2.1242508483388467,1627,,0.0004,,1
28/03/2012,17.3,19.2,17.1,17.65,51076,123153,UX1 Index,Future,CBF,USD,0.05,50,1000,17650,17.65,19.7,2.1929812280702126,1628,,0.0004,,1
29/03/2012,17.85,18.8,17.05,17.1,39455,115762,UX1 Index,Future,CBF,USD,0.05,50,1000,17100,17.1,19.55,2.2960164778738763,1629,,0.0004,,1
30/03/2012,16.8,17.45,16.5,16.8,31597,111677,UX1 Index,Future,CBF,USD,0.05,50,1000,16800,16.8,19,2.3965026601282386,1630,,0.0004,,1
02/04/2012,16.85,17.25,16.35,17,26201,106636,UX1 Index,Future,CBF,USD,0.05,50,1000,17000,17,18.85,2.461440973630776,1631,,0.0004,,1
03/04/2012,17.1,18,16.8,17.25,29177,99964,UX1 Index,Future,CBF,USD,0.05,50,1000,17250,17.25,19.3,2.5153313234380175,1632,,0.0004,,1
04/04/2012,18,18.9,17.65,17.95,37346,94053,UX1 Index,Future,CBF,USD,0.05,50,1000,17950,17.95,19.9,2.3895170362791913,1633,,0.0004,,1
05/04/2012,20.2,20.45,19.6,19.9,26169,92879,UX1 Index,Future,CBF,USD,0.05,50,1000,19900,17.95,19.9,2.3886066370728547,1634,,0.0004,,1
06/04/2012,20.2,20.45,19.6,20.45,26169,92879,UX1 Index,Future,CBF,USD,0.05,50,1000,20450,18.45,20.45,2.3893042920485925,1635,,0.0004,,1
09/04/2012,20.9,21.45,20.5,21.45,26268,99056,UX1 Index,Future,CBF,USD,0.05,50,1000,21450,19.6,21.45,2.415189778603015,1636,,0.0004,,1
10/04/2012,21.45,22.95,21.15,22.7,41652,104297,UX1 Index,Future,CBF,USD,0.05,50,1000,22700,21.15,22.7,2.425237101811246,1637,,0.0004,,1
11/04/2012,22,22.45,21.55,22.35,26752,104297,UX1 Index,Future,CBF,USD,0.05,50,1000,22350,20.7,22.35,2.3271531248863906,1638,,0.0004,,1
12/04/2012,21.8,22.5,19.98,20,43144,114313,UX1 Index,Future,CBF,USD,0.05,50,1000,20000,18.2,20,2.203533147773181,1639,,0.0004,,1
13/04/2012,20.45,21.75,20.25,21.7,38802,126347,UX1 Index,Future,CBF,USD,0.05,50,1000,21700,19.95,21.7,2.1481581257754727,1640,,0.0004,,1
16/04/2012,21.54,21.95,20.63,21.35,46363,133066,UX1 Index,Future,CBF,USD,0.05,50,1000,21350,19.85,21.35,2.131740290623726,1641,,0.0004,,1
17/04/2012,20.95,20.95,19.8,19.95,44771,142715,UX1 Index,Future,CBF,USD,0.05,50,1000,19950,18.2,19.95,2.1098321418227886,1642,,0.0004,,1
18/04/2012,20.35,20.65,19.85,20.55,37023,135533,UX1 Index,Future,CBF,USD,0.05,50,1000,20550,20.55,22.45,2.0488309674873655,1643,,0.0004,,1
19/04/2012,20.55,21.15,19.87,20.4,38543,133849,UX1 Index,Future,CBF,USD,0.05,50,1000,20400,20.4,22.45,1.9995895412147024,1644,,0.0004,,1
20/04/2012,20.1,20.15,19.6,19.7,30803,133689,UX1 Index,Future,CBF,USD,0.05,50,1000,19700,19.7,21.9,1.942882309011169,1645,,0.0004,,1
23/04/2012,20.45,21.4,20.4,20.6,37079,128572,UX1 Index,Future,CBF,USD,0.05,50,1000,20600,20.6,22.55,1.9568320486614499,1646,,0.0004,,1
24/04/2012,20.4,20.8,19.7,19.75,24603,120311,UX1 Index,Future,CBF,USD,0.05,50,1000,19750,19.75,21.8,1.9594323157491038,1647,,0.0004,,1
25/04/2012,19.4,19.45,18.5,18.55,37958,120431,UX1 Index,Future,CBF,USD,0.05,50,1000,18550,18.55,20.8,1.9504743012923529,1648,,0.0004,,1
26/04/2012,18.65,18.97,17.85,18,33602,117390,UX1 Index,Future,CBF,USD,0.05,50,1000,18000,18,20.3,1.9585772897697693,1649,,0.0004,,1
27/04/2012,17.75,18.45,17.75,18.05,26356,115020,UX1 Index,Future,CBF,USD,0.05,50,1000,18050,18.05,20.15,1.919088325221611,1650,,0.0004,,1
30/04/2012,18.25,18.7,18.18,18.45,26111,108973,UX1 Index,Future,CBF,USD,0.05,50,1000,18450,18.45,20.5,1.7691806012959406,1651,,0.0004,,1
01/05/2012,18.45,18.6,17.65,18,24841,104849,UX1 Index,Future,CBF,USD,0.05,50,1000,18000,18,20.05,1.7538719071438853,1652,,0.0004,,1
02/05/2012,18,18.62,17.92,18.05,25446,98980,UX1 Index,Future,CBF,USD,0.05,50,1000,18050,18.05,19.95,1.7387543433931447,1653,,0.0004,,1
03/05/2012,19.85,20.62,19.75,20.55,29091,95366,UX1 Index,Future,CBF,USD,0.05,50,1000,20550,18.8,20.55,1.6810834799820322,1654,,0.0004,,1
04/05/2012,20.55,21.45,20.36,21.45,32472,103685,UX1 Index,Future,CBF,USD,0.05,50,1000,21450,20,21.45,1.6166915805646003,1655,,0.0004,,1
07/05/2012,21.9,21.9,20.55,20.85,28271,106483,UX1 Index,Future,CBF,USD,0.05,50,1000,20850,19.35,20.85,1.5228810415355614,1656,,0.0004,,1
08/05/2012,20.7,22.2,20.7,21,38367,114392,UX1 Index,Future,CBF,USD,0.05,50,1000,21000,19.55,21,1.4308360027160372,1657,,0.0004,,1
09/05/2012,21.6,22.25,21.1,21.85,42172,117511,UX1 Index,Future,CBF,USD,0.05,50,1000,21850,20.5,21.85,1.4023878445952023,1658,,0.0004,,1
10/05/2012,21.35,21.4,20.75,20.85,31566,124186,UX1 Index,Future,CBF,USD,0.05,50,1000,20850,19.35,20.85,1.406052393524166,1659,,0.0004,,1
11/05/2012,21.15,21.65,20.73,21.6,34162,133814,UX1 Index,Future,CBF,USD,0.05,50,1000,21600,20.1,21.6,1.4309815978324205,1660,,0.0004,,1
14/05/2012,22,23.05,21.95,23,45342,143373,UX1 Index,Future,CBF,USD,0.05,50,1000,23000,21.95,23,1.513624237826223,1661,,0.0004,,1
15/05/2012,22.5,23.9,22.15,23.9,44063,145519,UX1 Index,Future,CBF,USD,0.05,50,1000,23900,21.85,23.9,1.6066917356279031,1662,,0.0004,,1
16/05/2012,23.45,24.73,23.04,24.4,47437,140308,UX1 Index,Future,CBF,USD,0.05,50,1000,24400,24.4,25.45,1.7547839373177312,1663,,0.0004,,1
17/05/2012,24.65,26.21,24.1,26.2,50529,137718,UX1 Index,Future,CBF,USD,0.05,50,1000,26200,26.2,26.7,2.087462574515193,1664,,0.0004,,1
18/05/2012,25.75,28.25,25.48,28.2,63568,133189,UX1 Index,Future,CBF,USD,0.05,50,1000,28200,28.2,28.15,2.561656365193208,1665,,0.0004,,1
21/05/2012,27.5,27.8,24.1,24.25,81726,121865,UX1 Index,Future,CBF,USD,0.05,50,1000,24250,24.25,25.85,2.642091974175297,1666,,0.0004,,1
22/05/2012,23.9,26.05,22.85,24.95,49895,121598,UX1 Index,Future,CBF,USD,0.05,50,1000,24950,24.95,26.5,2.736905186520256,1667,,0.0004,,1
23/05/2012,25.75,26.8,24.49,24.8,46471,118343,UX1 Index,Future,CBF,USD,0.05,50,1000,24800,24.8,26.35,2.817501848565162,1668,,0.0004,,1
24/05/2012,24.75,26,24.25,24.25,36892,111352,UX1 Index,Future,CBF,USD,0.05,50,1000,24250,24.25,26,2.859997086245848,1669,,0.0004,,1
25/05/2012,24.4,25.1,24.4,24.25,22464,108065,UX1 Index,Future,CBF,USD,0.05,50,1000,24250,24.25,26,2.8754666287986548,1670,,0.0004,,1
28/05/2012,24.4,25.1,24.4,24.55,22464,108065,UX1 Index,Future,CBF,USD,0.05,50,1000,24550,24.55,26.1,2.9132241589004675,1671,,0.0004,,1
29/05/2012,23.85,24.4,22.95,23,32181,106273,UX1 Index,Future,CBF,USD,0.05,50,1000,23000,23,24.8,2.8814420579519973,1672,,0.0004,,1
30/05/2012,23.6,25.71,23.6,25.7,33524,102797,UX1 Index,Future,CBF,USD,0.05,50,1000,25700,25.7,26.9,2.867138527,1673,,0.0004,,1
31/05/2012,25.25,26.95,24.6,26,42124,99316,UX1 Index,Future,CBF,USD,0.05,50,1000,26000,26,27.35,2.8005624435104433,1674,,0.0004,,1
01/06/2012,27.05,28.45,26.75,27.75,43358,94689,UX1 Index,Future,CBF,USD,0.05,50,1000,27750,27.75,29.15,2.7976746296405586,1675,,0.0004,,1
04/06/2012,27.35,28.2,26.45,26.95,35695,85537,UX1 Index,Future,CBF,USD,0.05,50,1000,26950,26.95,28.45,2.7227406535819196,1676,,0.0004,,1
05/06/2012,26.8,27.06,25.55,25.6,28328,82058,UX1 Index,Future,CBF,USD,0.05,50,1000,25600,25.6,27.35,2.503900290879738,1677,,0.0004,,1
06/06/2012,24.8,25.25,23.35,23.4,34576,79408,UX1 Index,Future,CBF,USD,0.05,50,1000,23400,23.4,25.5,2.20671701855968,1678,,0.0004,,1
07/06/2012,25.05,25.6,24.45,25.3,34827,82658,UX1 Index,Future,CBF,USD,0.05,50,1000,25300,23.05,25.3,2.1017988327464208,1679,,0.0004,,1
08/06/2012,25.6,25.75,23.8,23.85,27738,88872,UX1 Index,Future,CBF,USD,0.05,50,1000,23850,21.7,23.85,2.0262177408497335,1680,,0.0004,,1
11/06/2012,23.2,26.45,23.15,26.4,36659,96077,UX1 Index,Future,CBF,USD,0.05,50,1000,26400,24.55,26.4,1.939447945507729,1681,,0.0004,,1
12/06/2012,25.95,26.66,25.35,25.55,34549,101072,UX1 Index,Future,CBF,USD,0.05,50,1000,25550,23.45,25.55,1.8083302611343184,1682,,0.0004,,1
13/06/2012,25.75,27.3,25.5,26.75,36557,107384,UX1 Index,Future,CBF,USD,0.05,50,1000,26750,24.95,26.75,1.7556266687427426,1683,,0.0004,,1
14/06/2012,27,27.05,24.95,25.1,36169,112766,UX1 Index,Future,CBF,USD,0.05,50,1000,25100,22.95,25.1,1.54441736586996,1684,,0.0004,,1
15/06/2012,25.1,25.35,23.6,23.65,32554,116122,UX1 Index,Future,CBF,USD,0.05,50,1000,23650,21.5,23.65,1.4027502747581349,1685,,0.0004,,1
18/06/2012,23.85,24.3,21.75,21.8,76500,136599,UX1 Index,Future,CBF,USD,0.05,50,1000,21800,19,21.8,1.4954291468785916,1686,,0.0004,,1
19/06/2012,21.45,22.15,21.3,21.9,48069,147957,UX1 Index,Future,CBF,USD,0.05,50,1000,21900,18.45,21.9,1.6093399268025126,1687,,0.0004,,1
20/06/2012,21.75,22.65,20.4,20.45,68510,151649,UX1 Index,Future,CBF,USD,0.05,50,1000,20450,20.45,22.7,1.8454403268598933,1688,,0.0004,,1
21/06/2012,20.6,23.4,20.5,23.35,72568,147662,UX1 Index,Future,CBF,USD,0.05,50,1000,23350,23.35,24.75,1.8449254727497189,1689,,0.0004,,1
22/06/2012,23,23,20.65,21.85,68977,145390,UX1 Index,Future,CBF,USD,0.05,50,1000,21850,21.85,23.9,1.780409597068652,1690,,0.0004,,1
25/06/2012,22.05,22.95,22,22.45,49436,137328,UX1 Index,Future,CBF,USD,0.05,50,1000,22450,22.45,24.25,1.8249269391770662,1691,,0.0004,,1
26/06/2012,22.4,22.9,21.65,21.75,47383,125339,UX1 Index,Future,CBF,USD,0.05,50,1000,21750,21.75,23.7,1.894472222018805,1692,,0.0004,,1
27/06/2012,21.55,22.2,21.25,21.7,32832,118745,UX1 Index,Future,CBF,USD,0.05,50,1000,21700,21.7,23.65,1.9577772260059523,1693,,0.0004,,1
28/06/2012,22.2,22.9,21.3,21.35,40010,111960,UX1 Index,Future,CBF,USD,0.05,50,1000,21350,21.35,23.3,2.0348894318858997,1694,,0.0004,,1
29/06/2012,19,20.65,18.8,19.55,49369,107385,UX1 Index,Future,CBF,USD,0.05,50,1000,19550,19.55,21.95,2.220973885483789,1695,,0.0004,,1
02/07/2012,19,19.6,18.05,18.15,47691,107115,UX1 Index,Future,CBF,USD,0.05,50,1000,18150,18.15,20.65,2.4871787899816016,1696,,0.0004,,1
03/07/2012,18.2,18.45,17.65,18.15,25529,104170,UX1 Index,Future,CBF,USD,0.05,50,1000,18150,18.15,20.65,2.712589476251008,1697,,0.0004,,1
04/07/2012,18.2,18.45,17.65,17.7,25529,104170,UX1 Index,Future,CBF,USD,0.05,50,1000,17700,17.7,20.2,2.8931197117761616,1698,,0.0004,,1
